year,country_code,country_name,value,unit,source
2020,JPN,Japan,42425.6946789651,USD (PPP),World Bank
2021,JPN,Japan,44355.3487163354,USD (PPP),World Bank
2022,JPN,Japan,47395.8391565645,USD (PPP),World Bank
2023,JPN,Japan,49896.6436902018,USD (PPP),World Bank
2024,JPN,Japan,51685.038752551,USD (PPP),World Bank
1990,KOR,"Korea, Rep.",8355.3327739747,USD (PPP),World Bank
1991,KOR,"Korea, Rep.",9474.64259647045,USD (PPP),World Bank
1992,KOR,"Korea, Rep.",10184.8556645893,USD (PPP),World Bank
1993,KOR,"Korea, Rep.",11030.7119484601,USD (PPP),World Bank
1994,KOR,"Korea, Rep.",12187.2549659273,USD (PPP),World Bank
1995,KOR,"Korea, Rep.",13502.5827420794,USD (PPP),World Bank
1996,KOR,"Korea, Rep.",14694.0962445008,USD (PPP),World Bank
1997,KOR,"Korea, Rep.",15721.7056576921,USD (PPP),World Bank
1998,KOR,"Korea, Rep.",14974.6595747118,USD (PPP),World Bank
1999,KOR,"Korea, Rep.",16807.1294764195,USD (PPP),World Bank
2000,KOR,"Korea, Rep.",18538.8355325592,USD (PPP),World Bank
2001,KOR,"Korea, Rep.",19724.4259457229,USD (PPP),World Bank
2002,KOR,"Korea, Rep.",21396.8377455369,USD (PPP),World Bank
2003,KOR,"Korea, Rep.",22095.870826347,USD (PPP),World Bank
2004,KOR,"Korea, Rep.",23773.8286536781,USD (PPP),World Bank
2005,KOR,"Korea, Rep.",25186.8675668092,USD (PPP),World Bank
2006,KOR,"Korea, Rep.",26884.2673283358,USD (PPP),World Bank
2007,KOR,"Korea, Rep.",29064.9180846867,USD (PPP),World Bank
2008,KOR,"Korea, Rep.",29946.0774891302,USD (PPP),World Bank
2009,KOR,"Korea, Rep.",29508.3815060615,USD (PPP),World Bank
2010,KOR,"Korea, Rep.",31736.6284370925,USD (PPP),World Bank
2011,KOR,"Korea, Rep.",32546.7536531234,USD (PPP),World Bank
2012,KOR,"Korea, Rep.",33557.1287196434,USD (PPP),World Bank
2013,KOR,"Korea, Rep.",34244.3121393117,USD (PPP),World Bank
2014,KOR,"Korea, Rep.",35324.4976704773,USD (PPP),World Bank
2015,KOR,"Korea, Rep.",37907.5003102016,USD (PPP),World Bank
2016,KOR,"Korea, Rep.",39575.4542830031,USD (PPP),World Bank
2017,KOR,"Korea, Rep.",40957.4180587145,USD (PPP),World Bank
2018,KOR,"Korea, Rep.",43044.2917633371,USD (PPP),World Bank
2019,KOR,"Korea, Rep.",43865.0416366745,USD (PPP),World Bank
2020,KOR,"Korea, Rep.",45142.7634505403,USD (PPP),World Bank
2021,KOR,"Korea, Rep.",48419.6432513509,USD (PPP),World Bank
2022,KOR,"Korea, Rep.",51231.4530663601,USD (PPP),World Bank
2023,KOR,"Korea, Rep.",52203.9685660494,USD (PPP),World Bank
1990,MEX,Mexico,8578.16113061639,USD (PPP),World Bank
1991,MEX,Mexico,9078.92156896515,USD (PPP),World Bank
1992,MEX,Mexico,9470.00453276838,USD (PPP),World Bank
1993,MEX,Mexico,9040.82649305038,USD (PPP),World Bank
1994,MEX,Mexico,9466.25763571475,USD (PPP),World Bank
1995,MEX,Mexico,8933.08692782436,USD (PPP),World Bank
1996,MEX,Mexico,9496.10613380394,USD (PPP),World Bank
1997,MEX,Mexico,10182.5085722895,USD (PPP),World Bank
1998,MEX,Mexico,10756.2174973203,USD (PPP),World Bank
1999,MEX,Mexico,11030.5214325384,USD (PPP),World Bank
2000,MEX,Mexico,11704.3811052518,USD (PPP),World Bank
2001,MEX,Mexico,11738.7259429144,USD (PPP),World Bank
2002,MEX,Mexico,11761.8865901666,USD (PPP),World Bank
2003,MEX,Mexico,12066.1601262353,USD (PPP),World Bank
2004,MEX,Mexico,12657.8156092307,USD (PPP),World Bank
2005,MEX,Mexico,13260.2388186669,USD (PPP),World Bank
2006,MEX,Mexico,14541.6716295608,USD (PPP),World Bank
2007,MEX,Mexico,15031.86195805,USD (PPP),World Bank
2008,MEX,Mexico,15680.5761933269,USD (PPP),World Bank
2009,MEX,Mexico,15192.6241502056,USD (PPP),World Bank
2010,MEX,Mexico,15908.8603191799,USD (PPP),World Bank
2011,MEX,Mexico,17266.8129129167,USD (PPP),World Bank
2012,MEX,Mexico,18004.7935585757,USD (PPP),World Bank
2013,MEX,Mexico,18170.2647920555,USD (PPP),World Bank
2014,MEX,Mexico,18820.7991119337,USD (PPP),World Bank
2015,MEX,Mexico,19075.3384711297,USD (PPP),World Bank
2016,MEX,Mexico,20104.5839787472,USD (PPP),World Bank
2017,MEX,Mexico,20488.7150800441,USD (PPP),World Bank
2018,MEX,Mexico,20921.4775260265,USD (PPP),World Bank
2019,MEX,Mexico,20964.2774847073,USD (PPP),World Bank
2020,MEX,Mexico,19354.1248722314,USD (PPP),World Bank
2021,MEX,Mexico,20782.5877425331,USD (PPP),World Bank
2022,MEX,Mexico,23379.7338940539,USD (PPP),World Bank
2023,MEX,Mexico,24854.5822142309,USD (PPP),World Bank
2024,MEX,Mexico,25688.0964960445,USD (PPP),World Bank
1990,NLD,Netherlands,19190.2281769694,USD (PPP),World Bank
1991,NLD,Netherlands,20163.5596443119,USD (PPP),World Bank
1992,NLD,Netherlands,20816.9375757306,USD (PPP),World Bank
1993,NLD,Netherlands,21428.4829698518,USD (PPP),World Bank
1994,NLD,Netherlands,22398.6756980917,USD (PPP),World Bank
1995,NLD,Netherlands,23464.7613766528,USD (PPP),World Bank
1996,NLD,Netherlands,24554.9497106893,USD (PPP),World Bank
1997,NLD,Netherlands,26055.5217276584,USD (PPP),World Bank
1998,NLD,Netherlands,27746.9871300647,USD (PPP),World Bank
1999,NLD,Netherlands,29316.2634775738,USD (PPP),World Bank
2000,NLD,Netherlands,31887.8534610687,USD (PPP),World Bank
2001,NLD,Netherlands,33262.9823809205,USD (PPP),World Bank
2002,NLD,Netherlands,34568.4593268108,USD (PPP),World Bank
2003,NLD,Netherlands,34290.7550467807,USD (PPP),World Bank
2004,NLD,Netherlands,35965.5468021136,USD (PPP),World Bank
2005,NLD,Netherlands,37778.4864360065,USD (PPP),World Bank
2006,NLD,Netherlands,41216.8840677591,USD (PPP),World Bank
2007,NLD,Netherlands,44205.0449836126,USD (PPP),World Bank
2008,NLD,Netherlands,46714.3454301392,USD (PPP),World Bank
2009,NLD,Netherlands,44935.7457496481,USD (PPP),World Bank
2010,NLD,Netherlands,45306.3078054895,USD (PPP),World Bank
2011,NLD,Netherlands,47004.1370739062,USD (PPP),World Bank
2012,NLD,Netherlands,47653.3401651371,USD (PPP),World Bank
2013,NLD,Netherlands,49622.0519614799,USD (PPP),World Bank
2014,NLD,Netherlands,49751.3092860822,USD (PPP),World Bank
2015,NLD,Netherlands,50970.348484391,USD (PPP),World Bank
2016,NLD,Netherlands,53162.2791598028,USD (PPP),World Bank
2017,NLD,Netherlands,56037.567993606,USD (PPP),World Bank
2018,NLD,Netherlands,58819.2609142584,USD (PPP),World Bank
2019,NLD,Netherlands,62345.2538465433,USD (PPP),World Bank
2020,NLD,Netherlands,62596.6302027524,USD (PPP),World Bank
2021,NLD,Netherlands,68573.5648786446,USD (PPP),World Bank
2022,NLD,Netherlands,77152.2237613361,USD (PPP),World Bank
2023,NLD,Netherlands,78305.2888358968,USD (PPP),World Bank
2024,NLD,Netherlands,84218.4586435096,USD (PPP),World Bank
1990,POL,Poland,6180.98568849562,USD (PPP),World Bank
1991,POL,Poland,5920.67752122039,USD (PPP),World Bank
1992,POL,Poland,6188.8911984364,USD (PPP),World Bank
1993,POL,Poland,6555.73590638741,USD (PPP),World Bank
1994,POL,Poland,7035.25748356607,USD (PPP),World Bank
1995,POL,Poland,7709.49021146859,USD (PPP),World Bank
1996,POL,Poland,8307.20567234064,USD (PPP),World Bank
1997,POL,Poland,8965.01889417317,USD (PPP),World Bank
1998,POL,Poland,9520.08191844286,USD (PPP),World Bank
1999,POL,Poland,10080.6880381935,USD (PPP),World Bank
2000,POL,Poland,10718.9105404255,USD (PPP),World Bank
2001,POL,Poland,11176.4715964063,USD (PPP),World Bank
2002,POL,Poland,11841.2684087721,USD (PPP),World Bank
2003,POL,Poland,12330.4727101729,USD (PPP),World Bank
2004,POL,Poland,13414.8573934429,USD (PPP),World Bank
2005,POL,Poland,13935.5573148214,USD (PPP),World Bank
2006,POL,Poland,15208.126622577,USD (PPP),World Bank
2007,POL,Poland,16833.8522564382,USD (PPP),World Bank
2008,POL,Poland,18372.37645483,USD (PPP),World Bank
2009,POL,Poland,19290.1204717828,USD (PPP),World Bank
2010,POL,Poland,20993.2495602577,USD (PPP),World Bank
2011,POL,Poland,22808.5055268899,USD (PPP),World Bank
2012,POL,Poland,23728.1456821435,USD (PPP),World Bank
2013,POL,Poland,24433.8914344877,USD (PPP),World Bank
2014,POL,Poland,25459.7392273761,USD (PPP),World Bank
2015,POL,Poland,26995.3408713745,USD (PPP),World Bank
2016,POL,Poland,28359.6927346266,USD (PPP),World Bank
2017,POL,Poland,30170.2818974087,USD (PPP),World Bank
2018,POL,Poland,32345.1066076225,USD (PPP),World Bank
2019,POL,Poland,35882.3655065553,USD (PPP),World Bank
2020,POL,Poland,37089.3004256812,USD (PPP),World Bank
2021,POL,Poland,41059.5847829682,USD (PPP),World Bank
2022,POL,Poland,46077.3855556036,USD (PPP),World Bank
2023,POL,Poland,46757.5401841254,USD (PPP),World Bank
2024,POL,Poland,50378.0641849255,USD (PPP),World Bank
1990,SAU,Saudi Arabia,46214.2031328244,USD (PPP),World Bank
1991,SAU,Saudi Arabia,49295.4588830589,USD (PPP),World Bank
1992,SAU,Saudi Arabia,50355.3902272741,USD (PPP),World Bank
1993,SAU,Saudi Arabia,49503.2160729484,USD (PPP),World Bank
1994,SAU,Saudi Arabia,48903.5633648868,USD (PPP),World Bank
1995,SAU,Saudi Arabia,48052.3935813669,USD (PPP),World Bank
1996,SAU,Saudi Arabia,48569.1476184307,USD (PPP),World Bank
1997,SAU,Saudi Arabia,48795.6568426835,USD (PPP),World Bank
1998,SAU,Saudi Arabia,48867.2343493853,USD (PPP),World Bank
1999,SAU,Saudi Arabia,47494.6500012704,USD (PPP),World Bank
2000,SAU,Saudi Arabia,48643.5914969922,USD (PPP),World Bank
2001,SAU,Saudi Arabia,47380.7878428477,USD (PPP),World Bank
2002,SAU,Saudi Arabia,45466.0110734721,USD (PPP),World Bank
2003,SAU,Saudi Arabia,48078.1030737004,USD (PPP),World Bank
2004,SAU,Saudi Arabia,51225.309265116,USD (PPP),World Bank
2005,SAU,Saudi Arabia,53548.1791867027,USD (PPP),World Bank
2006,SAU,Saudi Arabia,54638.7412342115,USD (PPP),World Bank
2007,SAU,Saudi Arabia,55029.8534291175,USD (PPP),World Bank
2008,SAU,Saudi Arabia,57236.0334591266,USD (PPP),World Bank
2009,SAU,Saudi Arabia,54787.3375051519,USD (PPP),World Bank
2010,SAU,Saudi Arabia,58828.7075224838,USD (PPP),World Bank
2011,SAU,Saudi Arabia,64125.2177225838,USD (PPP),World Bank
2012,SAU,Saudi Arabia,65033.6161818077,USD (PPP),World Bank
2013,SAU,Saudi Arabia,62202.8859202572,USD (PPP),World Bank
2014,SAU,Saudi Arabia,62578.0708415156,USD (PPP),World Bank
2015,SAU,Saudi Arabia,53930.8273872622,USD (PPP),World Bank
2016,SAU,Saudi Arabia,49937.0668103808,USD (PPP),World Bank
2017,SAU,Saudi Arabia,53120.4572456269,USD (PPP),World Bank
2018,SAU,Saudi Arabia,59377.8025368768,USD (PPP),World Bank
2019,SAU,Saudi Arabia,59560.2537904546,USD (PPP),World Bank
2020,SAU,Saudi Arabia,47518.4877485153,USD (PPP),World Bank
2021,SAU,Saudi Arabia,62690.4966645929,USD (PPP),World Bank
2022,SAU,Saudi Arabia,71968.074955888,USD (PPP),World Bank
2023,SAU,Saudi Arabia,71564.800028565,USD (PPP),World Bank
2024,SAU,Saudi Arabia,71243.4311791406,USD (PPP),World Bank
1990,TUR,Turkey,8205.26139435812,USD (PPP),World Bank
1991,TUR,Turkey,8412.97935758758,USD (PPP),World Bank
1992,TUR,Turkey,8967.10170128015,USD (PPP),World Bank
1993,TUR,Turkey,9748.07509513235,USD (PPP),World Bank
1994,TUR,Turkey,9251.95750667244,USD (PPP),World Bank
1995,TUR,Turkey,9960.45255974871,USD (PPP),World Bank
1996,TUR,Turkey,10675.6712413931,USD (PPP),World Bank
1997,TUR,Turkey,11489.8179492523,USD (PPP),World Bank
1998,TUR,Turkey,8759.17249981723,USD (PPP),World Bank
1999,TUR,Turkey,8461.29366626972,USD (PPP),World Bank
2000,TUR,Turkey,9308.41965620447,USD (PPP),World Bank
2001,TUR,Turkey,8995.30931947397,USD (PPP),World Bank
2002,TUR,Turkey,9134.34120753436,USD (PPP),World Bank
2003,TUR,Turkey,9451.28458323038,USD (PPP),World Bank
2004,TUR,Turkey,10726.8964183186,USD (PPP),World Bank
2005,TUR,Turkey,11756.9310277156,USD (PPP),World Bank
2006,TUR,Turkey,13495.4269002759,USD (PPP),World Bank
2007,TUR,Turkey,14866.4277095189,USD (PPP),World Bank
2008,TUR,Turkey,16038.2956212622,USD (PPP),World Bank
2009,TUR,Turkey,15442.1173152348,USD (PPP),World Bank
2010,TUR,Turkey,17343.6771298998,USD (PPP),World Bank
2011,TUR,Turkey,19590.9510387254,USD (PPP),World Bank
2012,TUR,Turkey,20627.4920606022,USD (PPP),World Bank
2013,TUR,Turkey,22373.2465583744,USD (PPP),World Bank
2014,TUR,Turkey,24105.0237978098,USD (PPP),World Bank
2015,TUR,Turkey,25862.6846048907,USD (PPP),World Bank
2016,TUR,Turkey,26695.915689876,USD (PPP),World Bank
2017,TUR,Turkey,28193.1744851997,USD (PPP),World Bank
2018,TUR,Turkey,28299.395541248,USD (PPP),World Bank
2019,TUR,Turkey,28461.1778708152,USD (PPP),World Bank
2020,TUR,Turkey,28680.2006288764,USD (PPP),World Bank
2021,TUR,Turkey,31338.2665190246,USD (PPP),World Bank
2022,TUR,Turkey,39101.0748100515,USD (PPP),World Bank
2023,TUR,Turkey,42326.1644386964,USD (PPP),World Bank
2024,TUR,Turkey,43932.0822203006,USD (PPP),World Bank
1990,USA,United States,23888.6000088133,USD (PPP),World Bank
1991,USA,United States,24342.2589048189,USD (PPP),World Bank
1992,USA,United States,25418.9907763319,USD (PPP),World Bank
1993,USA,United States,26387.2937338171,USD (PPP),World Bank
1994,USA,United States,27694.853416234,USD (PPP),World Bank
1995,USA,United States,28690.8757013347,USD (PPP),World Bank
1996,USA,United States,29967.7127181748,USD (PPP),World Bank
1997,USA,United States,31459.1299691554,USD (PPP),World Bank
1998,USA,United States,32853.6725949234,USD (PPP),World Bank
1999,USA,United States,34515.3813073394,USD (PPP),World Bank
2000,USA,United States,36329.9702595751,USD (PPP),World Bank
2001,USA,United States,37133.6203973517,USD (PPP),World Bank
2002,USA,United States,37997.7424300242,USD (PPP),World Bank
2003,USA,United States,39490.3023903176,USD (PPP),World Bank
2004,USA,United States,41724.6411982614,USD (PPP),World Bank
2005,USA,United States,44123.3996470026,USD (PPP),World Bank
2006,USA,United States,46301.9876485519,USD (PPP),World Bank
2007,USA,United States,48050.227412195,USD (PPP),World Bank
2008,USA,United States,48570.0594269601,USD (PPP),World Bank
2009,USA,United States,47194.9500893872,USD (PPP),World Bank
2010,USA,United States,48642.6312088213,USD (PPP),World Bank
2011,USA,United States,50024.8812320773,USD (PPP),World Bank
2012,USA,United States,51708.3940614082,USD (PPP),World Bank
2013,USA,United States,53297.3862901595,USD (PPP),World Bank
2014,USA,United States,55153.3940182967,USD (PPP),World Bank
2015,USA,United States,56849.4697923159,USD (PPP),World Bank
2016,USA,United States,57976.628204291,USD (PPP),World Bank
2017,USA,United States,60047.7190728307,USD (PPP),World Bank
2018,USA,United States,62875.6661382728,USD (PPP),World Bank
2019,USA,United States,65227.9565911035,USD (PPP),World Bank
2020,USA,United States,64401.5074354209,USD (PPP),World Bank
2021,USA,United States,71307.4017277218,USD (PPP),World Bank
2022,USA,United States,77860.9112908848,USD (PPP),World Bank
2023,USA,United States,82304.6204272866,USD (PPP),World Bank
2024,USA,United States,85809.9003846359,USD (PPP),World Bank
