year,country_code,country_name,value,unit,source
1990,FRA,France,71.1881257808513,Index (2010=100),World Bank
1991,FRA,France,73.4756902285804,Index (2010=100),World Bank
1992,FRA,France,75.2124795438948,Index (2010=100),World Bank
1993,FRA,France,76.7952981752274,Index (2010=100),World Bank
1994,FRA,France,78.0666561086769,Index (2010=100),World Bank
1995,FRA,France,79.4691090816308,Index (2010=100),World Bank
1996,FRA,France,81.0448890531243,Index (2010=100),World Bank
1997,FRA,France,82.0206232733287,Index (2010=100),World Bank
1998,FRA,France,82.5546815886255,Index (2010=100),World Bank
1999,FRA,France,82.998117158493,Index (2010=100),World Bank
2000,FRA,France,84.3891323092083,Index (2010=100),World Bank
2001,FRA,France,85.768709637685,Index (2010=100),World Bank
2002,FRA,France,87.4183955374896,Index (2010=100),World Bank
2003,FRA,France,89.2528462580725,Index (2010=100),World Bank
2004,FRA,France,91.1647222368861,Index (2010=100),World Bank
2005,FRA,France,92.7563391930176,Index (2010=100),World Bank
2006,FRA,France,94.3101233525136,Index (2010=100),World Bank
2007,FRA,France,95.7134561579475,Index (2010=100),World Bank
2008,FRA,France,98.4057435464287,Index (2010=100),World Bank
2009,FRA,France,98.4919671294585,Index (2010=100),World Bank
2010,FRA,France,100.0,Index (2010=100),World Bank
2011,FRA,France,102.11159795175,Index (2010=100),World Bank
2012,FRA,France,104.107058016154,Index (2010=100),World Bank
2013,FRA,France,105.006246810607,Index (2010=100),World Bank
2014,FRA,France,105.539425293424,Index (2010=100),World Bank
2015,FRA,France,105.579017755019,Index (2010=100),World Bank
2016,FRA,France,105.772580900596,Index (2010=100),World Bank
2017,FRA,France,106.864453008147,Index (2010=100),World Bank
2018,FRA,France,108.842316422953,Index (2010=100),World Bank
2019,FRA,France,110.04856675289,Index (2010=100),World Bank
2020,FRA,France,110.572946910908,Index (2010=100),World Bank
2021,FRA,France,112.388921149413,Index (2010=100),World Bank
2022,FRA,France,118.258283622798,Index (2010=100),World Bank
2023,FRA,France,124.027345193475,Index (2010=100),World Bank
2024,FRA,France,126.506713121822,Index (2010=100),World Bank
1960,GBR,United Kingdom,6.27328379877936,Index (2010=100),World Bank
1961,GBR,United Kingdom,6.48955502126873,Index (2010=100),World Bank
1962,GBR,United Kingdom,6.76188912520806,Index (2010=100),World Bank
1963,GBR,United Kingdom,6.89838080266322,Index (2010=100),World Bank
1964,GBR,United Kingdom,7.12475716663584,Index (2010=100),World Bank
1965,GBR,United Kingdom,7.46487701128167,Index (2010=100),World Bank
1966,GBR,United Kingdom,7.75672517107453,Index (2010=100),World Bank
1967,GBR,United Kingdom,7.94925605696319,Index (2010=100),World Bank
1968,GBR,United Kingdom,8.32266663584243,Index (2010=100),World Bank
1969,GBR,United Kingdom,8.77597429258369,Index (2010=100),World Bank
1970,GBR,United Kingdom,9.33470270020344,Index (2010=100),World Bank
1971,GBR,United Kingdom,10.2163501941927,Index (2010=100),World Bank
1972,GBR,United Kingdom,10.9387583687812,Index (2010=100),World Bank
1973,GBR,United Kingdom,11.9446902163862,Index (2010=100),World Bank
1974,GBR,United Kingdom,13.8610976511929,Index (2010=100),World Bank
1975,GBR,United Kingdom,17.2164934344368,Index (2010=100),World Bank
1976,GBR,United Kingdom,20.0674625485482,Index (2010=100),World Bank
1977,GBR,United Kingdom,23.2462021453671,Index (2010=100),World Bank
1978,GBR,United Kingdom,25.1670686147587,Index (2010=100),World Bank
1979,GBR,United Kingdom,28.5448113556501,Index (2010=100),World Bank
1980,GBR,United Kingdom,33.673150545589,Index (2010=100),World Bank
1981,GBR,United Kingdom,37.6723848714629,Index (2010=100),World Bank
1982,GBR,United Kingdom,40.911781949325,Index (2010=100),World Bank
1983,GBR,United Kingdom,42.7975300536342,Index (2010=100),World Bank
1984,GBR,United Kingdom,44.9205918254115,Index (2010=100),World Bank
1985,GBR,United Kingdom,47.6478980950619,Index (2010=100),World Bank
1986,GBR,United Kingdom,49.2810819308304,Index (2010=100),World Bank
1987,GBR,United Kingdom,51.325715738857,Index (2010=100),World Bank
1988,GBR,United Kingdom,53.4584797484742,Index (2010=100),World Bank
1989,GBR,United Kingdom,56.5378213427039,Index (2010=100),World Bank
1990,GBR,United Kingdom,61.0967264656926,Index (2010=100),World Bank
1991,GBR,United Kingdom,65.6556315886813,Index (2010=100),World Bank
1992,GBR,United Kingdom,68.6702422785278,Index (2010=100),World Bank
1993,GBR,United Kingdom,70.4272239689291,Index (2010=100),World Bank
1994,GBR,United Kingdom,71.9900129461809,Index (2010=100),World Bank
1995,GBR,United Kingdom,73.9319400776771,Index (2010=100),World Bank
1996,GBR,United Kingdom,76.0403181061587,Index (2010=100),World Bank
1997,GBR,United Kingdom,77.7140743480673,Index (2010=100),World Bank
1998,GBR,United Kingdom,79.1289069724431,Index (2010=100),World Bank
1999,GBR,United Kingdom,80.5159977806547,Index (2010=100),World Bank
2000,GBR,United Kingdom,81.4684668022933,Index (2010=100),World Bank
2001,GBR,United Kingdom,82.7168485296837,Index (2010=100),World Bank
2002,GBR,United Kingdom,83.9744775291289,Index (2010=100),World Bank
2003,GBR,United Kingdom,85.1303865359719,Index (2010=100),World Bank
2004,GBR,United Kingdom,86.3140373589791,Index (2010=100),World Bank
2005,GBR,United Kingdom,88.1172554096541,Index (2010=100),World Bank
2006,GBR,United Kingdom,90.2811170704642,Index (2010=100),World Bank
2007,GBR,United Kingdom,92.4357314592195,Index (2010=100),World Bank
2008,GBR,United Kingdom,95.6907712224893,Index (2010=100),World Bank
2009,GBR,United Kingdom,97.5679674496024,Index (2010=100),World Bank
2010,GBR,United Kingdom,100.0,Index (2010=100),World Bank
2011,GBR,United Kingdom,103.856112446828,Index (2010=100),World Bank
2012,GBR,United Kingdom,106.528574070649,Index (2010=100),World Bank
2013,GBR,United Kingdom,108.969853893102,Index (2010=100),World Bank
2014,GBR,United Kingdom,110.551137414463,Index (2010=100),World Bank
2015,GBR,United Kingdom,110.958017384871,Index (2010=100),World Bank
2016,GBR,United Kingdom,112.076937303495,Index (2010=100),World Bank
2017,GBR,United Kingdom,114.943591640466,Index (2010=100),World Bank
2018,GBR,United Kingdom,117.579064176068,Index (2010=100),World Bank
2019,GBR,United Kingdom,119.622711300166,Index (2010=100),World Bank
2020,GBR,United Kingdom,120.806362123174,Index (2010=100),World Bank
2021,GBR,United Kingdom,123.848714629184,Index (2010=100),World Bank
2022,GBR,United Kingdom,133.660070279268,Index (2010=100),World Bank
2023,GBR,United Kingdom,142.740891437026,Index (2010=100),World Bank
2024,GBR,United Kingdom,147.410763824672,Index (2010=100),World Bank
1960,IDN,Indonesia,0.000277683799891138,Index (2010=100),World Bank
1961,IDN,Indonesia,0.000315704075670854,Index (2010=100),World Bank
1962,IDN,Indonesia,0.000730532441767395,Index (2010=100),World Bank
1963,IDN,Indonesia,0.00179645803059157,Index (2010=100),World Bank
1964,IDN,Indonesia,0.00375450223324693,Index (2010=100),World Bank
1965,IDN,Indonesia,0.0152719300605166,Index (2010=100),World Bank
1966,IDN,Indonesia,0.18879986338662,Index (2010=100),World Bank
1967,IDN,Indonesia,0.388927718576436,Index (2010=100),World Bank
1968,IDN,Indonesia,0.890034022648422,Index (2010=100),World Bank
1969,IDN,Indonesia,1.02781013422518,Index (2010=100),World Bank
1970,IDN,Indonesia,1.15525308847503,Index (2010=100),World Bank
1971,IDN,Indonesia,1.20416360391907,Index (2010=100),World Bank
1972,IDN,Indonesia,1.28269613427885,Index (2010=100),World Bank
1973,IDN,Indonesia,1.68086914535085,Index (2010=100),World Bank
1974,IDN,Indonesia,2.36148315723124,Index (2010=100),World Bank
1975,IDN,Indonesia,2.81407786700618,Index (2010=100),World Bank
1976,IDN,Indonesia,3.37207162198117,Index (2010=100),World Bank
1977,IDN,Indonesia,3.74475600558161,Index (2010=100),World Bank
1978,IDN,Indonesia,4.04855242952534,Index (2010=100),World Bank
1979,IDN,Indonesia,4.70574446187927,Index (2010=100),World Bank
1980,IDN,Indonesia,5.55444571788907,Index (2010=100),World Bank
1981,IDN,Indonesia,6.23574894811575,Index (2010=100),World Bank
1982,IDN,Indonesia,6.82474187294335,Index (2010=100),World Bank
1983,IDN,Indonesia,7.63004370521403,Index (2010=100),World Bank
1984,IDN,Indonesia,8.42776743161877,Index (2010=100),World Bank
1985,IDN,Indonesia,8.82594035113679,Index (2010=100),World Bank
1986,IDN,Indonesia,9.33984546402637,Index (2010=100),World Bank
1987,IDN,Indonesia,10.2064576078577,Index (2010=100),World Bank
1988,IDN,Indonesia,11.0276045955446,Index (2010=100),World Bank
1989,IDN,Indonesia,11.7350849391573,Index (2010=100),World Bank
1990,IDN,Indonesia,12.6526736970539,Index (2010=100),World Bank
1991,IDN,Indonesia,13.8444364062086,Index (2010=100),World Bank
1992,IDN,Indonesia,14.886024956351,Index (2010=100),World Bank
1993,IDN,Indonesia,16.3257854189175,Index (2010=100),World Bank
1994,IDN,Indonesia,17.7187022886471,Index (2010=100),World Bank
1995,IDN,Indonesia,19.3878613139975,Index (2010=100),World Bank
1996,IDN,Indonesia,20.9337099485565,Index (2010=100),World Bank
1997,IDN,Indonesia,22.2370723791783,Index (2010=100),World Bank
1998,IDN,Indonesia,35.2348734448905,Index (2010=100),World Bank
1999,IDN,Indonesia,42.4502113216876,Index (2010=100),World Bank
2000,IDN,Indonesia,44.016037949783,Index (2010=100),World Bank
2001,IDN,Indonesia,49.0779328792702,Index (2010=100),World Bank
2002,IDN,Indonesia,54.9182645910513,Index (2010=100),World Bank
2003,IDN,Indonesia,58.6292659267048,Index (2010=100),World Bank
2004,IDN,Indonesia,62.1845797227916,Index (2010=100),World Bank
2005,IDN,Indonesia,68.6848572274766,Index (2010=100),World Bank
2006,IDN,Indonesia,77.6885299427697,Index (2010=100),World Bank
2007,IDN,Indonesia,82.6656944122492,Index (2010=100),World Bank
2008,IDN,Indonesia,91.1196376754983,Index (2010=100),World Bank
2009,IDN,Indonesia,95.1165236317343,Index (2010=100),World Bank
2010,IDN,Indonesia,100.0,Index (2010=100),World Bank
2011,IDN,Indonesia,105.356047789822,Index (2010=100),World Bank
2012,IDN,Indonesia,109.864759851215,Index (2010=100),World Bank
2013,IDN,Indonesia,116.909852190406,Index (2010=100),World Bank
2014,IDN,Indonesia,124.386150032818,Index (2010=100),World Bank
2015,IDN,Indonesia,132.300991429788,Index (2010=100),World Bank
2016,IDN,Indonesia,136.965666608222,Index (2010=100),World Bank
2017,IDN,Indonesia,142.182412273917,Index (2010=100),World Bank
2018,IDN,Indonesia,146.729898360527,Index (2010=100),World Bank
2019,IDN,Indonesia,151.176675071352,Index (2010=100),World Bank
2020,IDN,Indonesia,154.080730631506,Index (2010=100),World Bank
2021,IDN,Indonesia,156.484590188327,Index (2010=100),World Bank
2022,IDN,Indonesia,163.071752418121,Index (2010=100),World Bank
2023,IDN,Indonesia,169.056700046911,Index (2010=100),World Bank
1960,IND,India,2.52748668877309,Index (2010=100),World Bank
1961,IND,India,2.57033297015633,Index (2010=100),World Bank
1962,IND,India,2.66369298910469,Index (2010=100),World Bank
1963,IND,India,2.74216968261487,Index (2010=100),World Bank
1964,IND,India,3.10839360492657,Index (2010=100),World Bank
1965,IND,India,3.40290639507342,Index (2010=100),World Bank
1966,IND,India,3.77048318332544,Index (2010=100),World Bank
1967,IND,India,4.26299133112269,Index (2010=100),World Bank
1968,IND,India,4.40100194220749,Index (2010=100),World Bank
1969,IND,India,4.37529407863572,Index (2010=100),World Bank
1970,IND,India,4.59809549976314,Index (2010=100),World Bank
1971,IND,India,4.73971402179062,Index (2010=100),World Bank
1972,IND,India,5.04505101847466,Index (2010=100),World Bank
1973,IND,India,5.89972382756987,Index (2010=100),World Bank
1974,IND,India,7.58697015632402,Index (2010=100),World Bank
1975,IND,India,8.02310184746566,Index (2010=100),World Bank
1976,IND,India,7.41062245381335,Index (2010=100),World Bank
1977,IND,India,8.02625769777357,Index (2010=100),World Bank
1978,IND,India,8.22876409284699,Index (2010=100),World Bank
1979,IND,India,8.74517527238275,Index (2010=100),World Bank
1980,IND,India,9.7374092846992,Index (2010=100),World Bank
1981,IND,India,11.0142316437707,Index (2010=100),World Bank
1982,IND,India,11.8833363334912,Index (2010=100),World Bank
1983,IND,India,13.2936603505448,Index (2010=100),World Bank
1984,IND,India,14.3995476077688,Index (2010=100),World Bank
1985,IND,India,15.1996475603979,Index (2010=100),World Bank
1986,IND,India,16.5265343439129,Index (2010=100),World Bank
1987,IND,India,17.9810554239697,Index (2010=100),World Bank
1988,IND,India,19.6683027001421,Index (2010=100),World Bank
1989,IND,India,21.0596935101847,Index (2010=100),World Bank
1990,IND,India,22.9490075793463,Index (2010=100),World Bank
1991,IND,India,26.1320914258645,Index (2010=100),World Bank
1992,IND,India,29.2124945523449,Index (2010=100),World Bank
1993,IND,India,31.0607370914259,Index (2010=100),World Bank
1994,IND,India,34.2438214116532,Index (2010=100),World Bank
1995,IND,India,37.7452131691141,Index (2010=100),World Bank
1996,IND,India,41.1336584557082,Index (2010=100),World Bank
1997,IND,India,44.0805774514448,Index (2010=100),World Bank
1998,IND,India,49.9128076740881,Index (2010=100),World Bank
1999,IND,India,52.2436461392705,Index (2010=100),World Bank
2000,IND,India,54.3383216485078,Index (2010=100),World Bank
2001,IND,India,56.3919261013738,Index (2010=100),World Bank
2002,IND,India,58.815172903837,Index (2010=100),World Bank
2003,IND,India,61.0535954523922,Index (2010=100),World Bank
2004,IND,India,63.3536380862151,Index (2010=100),World Bank
2005,IND,India,66.0438512553292,Index (2010=100),World Bank
2006,IND,India,69.8720985315016,Index (2010=100),World Bank
2007,IND,India,74.3249644718143,Index (2010=100),World Bank
2008,IND,India,80.5305542396968,Index (2010=100),World Bank
2009,IND,India,89.2941733775462,Index (2010=100),World Bank
2010,IND,India,100.0,Index (2010=100),World Bank
2011,IND,India,108.911793364834,Index (2010=100),World Bank
2012,IND,India,119.235538897084,Index (2010=100),World Bank
2013,IND,India,131.18041028234,Index (2010=100),World Bank
2014,IND,India,139.924446113916,Index (2010=100),World Bank
2015,IND,India,146.790501522574,Index (2010=100),World Bank
2016,IND,India,154.054013105394,Index (2010=100),World Bank
2017,IND,India,159.18119775209,Index (2010=100),World Bank
2018,IND,India,165.451068899504,Index (2010=100),World Bank
2019,IND,India,171.621576003377,Index (2010=100),World Bank
2020,IND,India,182.988822584425,Index (2010=100),World Bank
2021,IND,India,192.378724699015,Index (2010=100),World Bank
2022,IND,India,205.266241146235,Index (2010=100),World Bank
2023,IND,India,216.862025027426,Index (2010=100),World Bank
2024,IND,India,227.603278134168,Index (2010=100),World Bank
1960,ITA,Italy,4.1478356168675,Index (2010=100),World Bank
1961,ITA,Italy,4.23289517040142,Index (2010=100),World Bank
1962,ITA,Italy,4.43146636159585,Index (2010=100),World Bank
1963,ITA,Italy,4.76181969210581,Index (2010=100),World Bank
1964,ITA,Italy,5.04335383070425,Index (2010=100),World Bank
1965,ITA,Italy,5.27127652200705,Index (2010=100),World Bank
1966,ITA,Italy,5.39497171356003,Index (2010=100),World Bank
1967,ITA,Italy,5.59638425993536,Index (2010=100),World Bank
1968,ITA,Italy,5.66786762342351,Index (2010=100),World Bank
1969,ITA,Italy,5.81847719079905,Index (2010=100),World Bank
1970,ITA,Italy,6.10755774939256,Index (2010=100),World Bank
1971,ITA,Italy,6.400211418762,Index (2010=100),World Bank
1972,ITA,Italy,6.76819182627925,Index (2010=100),World Bank
1973,ITA,Italy,7.49906297020349,Index (2010=100),World Bank
1974,ITA,Italy,8.93586615636377,Index (2010=100),World Bank
1975,ITA,Italy,10.4505403785668,Index (2010=100),World Bank
1976,ITA,Italy,12.1868105543459,Index (2010=100),World Bank
1977,ITA,Italy,14.274417147842,Index (2010=100),World Bank
1978,ITA,Italy,16.0007671336392,Index (2010=100),World Bank
1979,ITA,Italy,18.3686524290589,Index (2010=100),World Bank
1980,ITA,Italy,22.2378562869468,Index (2010=100),World Bank
1981,ITA,Italy,26.2338431191814,Index (2010=100),World Bank
1982,ITA,Italy,30.557289236041,Index (2010=100),World Bank
1983,ITA,Italy,35.0328860337616,Index (2010=100),World Bank
1984,ITA,Italy,38.8145095180515,Index (2010=100),World Bank
1985,ITA,Italy,42.3877699427438,Index (2010=100),World Bank
1986,ITA,Italy,44.8562416131162,Index (2010=100),World Bank
1987,ITA,Italy,46.9856951996717,Index (2010=100),World Bank
1988,ITA,Italy,49.3623479415055,Index (2010=100),World Bank
1989,ITA,Italy,52.4523476876402,Index (2010=100),World Bank
1990,ITA,Italy,55.838990721391,Index (2010=100),World Bank
1991,ITA,Italy,59.328927249434,Index (2010=100),World Bank
1992,ITA,Italy,62.455911747802,Index (2010=100),World Bank
1993,ITA,Italy,65.3455810784169,Index (2010=100),World Bank
1994,ITA,Italy,67.9932808957477,Index (2010=100),World Bank
1995,ITA,Italy,71.5530164769477,Index (2010=100),World Bank
1996,ITA,Italy,74.4201291680352,Index (2010=100),World Bank
1997,ITA,Italy,75.9406126299779,Index (2010=100),World Bank
1998,ITA,Italy,77.4253165947392,Index (2010=100),World Bank
1999,ITA,Italy,78.7132557275131,Index (2010=100),World Bank
2000,ITA,Italy,80.7107504637521,Index (2010=100),World Bank
2001,ITA,Italy,82.9586783816502,Index (2010=100),World Bank
2002,ITA,Italy,85.0038779193305,Index (2010=100),World Bank
2003,ITA,Italy,87.2756537574471,Index (2010=100),World Bank
2004,ITA,Italy,89.201597564227,Index (2010=100),World Bank
2005,ITA,Italy,90.9725106234272,Index (2010=100),World Bank
2006,ITA,Italy,92.8746038216872,Index (2010=100),World Bank
2007,ITA,Italy,94.5739686397295,Index (2010=100),World Bank
2008,ITA,Italy,97.740146777842,Index (2010=100),World Bank
2009,ITA,Italy,98.497406286648,Index (2010=100),World Bank
2010,ITA,Italy,100.0,Index (2010=100),World Bank
2011,ITA,Italy,102.780632728793,Index (2010=100),World Bank
2012,ITA,Italy,105.90656520528,Index (2010=100),World Bank
2013,ITA,Italy,107.198618335037,Index (2010=100),World Bank
2014,ITA,Italy,107.457017849343,Index (2010=100),World Bank
2015,ITA,Italy,107.498700856028,Index (2010=100),World Bank
2016,ITA,Italy,107.397634171255,Index (2010=100),World Bank
2017,ITA,Italy,108.714901774357,Index (2010=100),World Bank
2018,ITA,Italy,109.951520340534,Index (2010=100),World Bank
2019,ITA,Italy,110.623595648239,Index (2010=100),World Bank
2020,ITA,Italy,110.471258578492,Index (2010=100),World Bank
2021,ITA,Italy,112.541250526224,Index (2010=100),World Bank
2022,ITA,Italy,121.771084752039,Index (2010=100),World Bank
2023,ITA,Italy,128.617291886527,Index (2010=100),World Bank
2024,ITA,Italy,129.880793465012,Index (2010=100),World Bank
1960,JPN,Japan,18.9725686020745,Index (2010=100),World Bank
1961,JPN,Japan,19.991103697072,Index (2010=100),World Bank
1962,JPN,Japan,21.3575836652316,Index (2010=100),World Bank
1963,JPN,Japan,22.7900166324067,Index (2010=100),World Bank
1964,JPN,Japan,23.6561260208547,Index (2010=100),World Bank
1965,JPN,Japan,25.2306756261743,Index (2010=100),World Bank
1966,JPN,Japan,26.5025116118097,Index (2010=100),World Bank
1967,JPN,Japan,27.5599215648415,Index (2010=100),World Bank
1968,JPN,Japan,29.0314650999065,Index (2010=100),World Bank
1969,JPN,Japan,30.5555650254969,Index (2010=100),World Bank
1970,JPN,Japan,32.6712854640853,Index (2010=100),World Bank
1971,JPN,Japan,34.760728139114,Index (2010=100),World Bank
1972,JPN,Japan,36.4443699640338,Index (2010=100),World Bank
1973,JPN,Japan,40.6750596779349,Index (2010=100),World Bank
1974,JPN,Japan,50.1207220187673,Index (2010=100),World Bank
1975,JPN,Japan,56.0005173150257,Index (2010=100),World Bank
1976,JPN,Japan,61.2500261845194,Index (2010=100),World Bank
1977,JPN,Japan,66.2491472954352,Index (2010=100),World Bank
1978,JPN,Japan,69.0379488823536,Index (2010=100),World Bank
1979,JPN,Japan,71.5936308319755,Index (2010=100),World Bank
1980,JPN,Japan,77.1625999451719,Index (2010=100),World Bank
1981,JPN,Japan,80.9529525664017,Index (2010=100),World Bank
1982,JPN,Japan,83.1719061510396,Index (2010=100),World Bank
1983,JPN,Japan,84.751939248272,Index (2010=100),World Bank
1984,JPN,Japan,86.6687007104884,Index (2010=100),World Bank
1985,JPN,Japan,88.4300490811738,Index (2010=100),World Bank
1986,JPN,Japan,88.9567267802513,Index (2010=100),World Bank
1987,JPN,Japan,89.0689695685793,Index (2010=100),World Bank
1988,JPN,Japan,89.6733538134223,Index (2010=100),World Bank
1989,JPN,Japan,91.7109921246073,Index (2010=100),World Bank
1990,JPN,Japan,94.5343299540883,Index (2010=100),World Bank
1991,JPN,Japan,97.608055542147,Index (2010=100),World Bank
1992,JPN,Japan,99.3262336096294,Index (2010=100),World Bank
1993,JPN,Japan,100.560904281237,Index (2010=100),World Bank
1994,JPN,Japan,101.260263193127,Index (2010=100),World Bank
1995,JPN,Japan,101.130752283518,Index (2010=100),World Bank
1996,JPN,Japan,101.268897253768,Index (2010=100),World Bank
1997,JPN,Japan,103.038879685094,Index (2010=100),World Bank
1998,JPN,Japan,103.720970475702,Index (2010=100),World Bank
1999,JPN,Japan,103.366973989437,Index (2010=100),World Bank
2000,JPN,Japan,102.667615077547,Index (2010=100),World Bank
2001,JPN,Japan,101.907817741173,Index (2010=100),World Bank
2002,JPN,Japan,100.966705131346,Index (2010=100),World Bank
2003,JPN,Japan,100.707683312128,Index (2010=100),World Bank
2004,JPN,Japan,100.699049251487,Index (2010=100),World Bank
2005,JPN,Japan,100.414125250347,Index (2010=100),World Bank
2006,JPN,Japan,100.664513008925,Index (2010=100),World Bank
2007,JPN,Japan,100.724951433409,Index (2010=100),World Bank
2008,JPN,Japan,102.115035196548,Index (2010=100),World Bank
2009,JPN,Japan,100.73358549405,Index (2010=100),World Bank
2010,JPN,Japan,100.0,Index (2010=100),World Bank
2011,JPN,Japan,99.7275443838987,Index (2010=100),World Bank
2012,JPN,Japan,99.6835999296889,Index (2010=100),World Bank
2013,JPN,Japan,100.017577781684,Index (2010=100),World Bank
2014,JPN,Japan,102.777289506064,Index (2010=100),World Bank
2015,JPN,Japan,103.594656354368,Index (2010=100),World Bank
2016,JPN,Japan,103.462822991738,Index (2010=100),World Bank
2017,JPN,Japan,103.963789769731,Index (2010=100),World Bank
2018,JPN,Japan,104.992089998242,Index (2010=100),World Bank
2019,JPN,Japan,105.484267885393,Index (2010=100),World Bank
2020,JPN,Japan,105.457901212867,Index (2010=100),World Bank
2021,JPN,Japan,105.211812269292,Index (2010=100),World Bank
2022,JPN,Japan,107.839690631042,Index (2010=100),World Bank
2023,JPN,Japan,111.364035858675,Index (2010=100),World Bank
2024,JPN,Japan,114.41378098084,Index (2010=100),World Bank
1960,KOR,"Korea, Rep.",1.47695383956344,Index (2010=100),World Bank
1961,KOR,"Korea, Rep.",1.59799984948942,Index (2010=100),World Bank
1962,KOR,"Korea, Rep.",1.70376044890745,Index (2010=100),World Bank
1963,KOR,"Korea, Rep.",2.05629655214998,Index (2010=100),World Bank
1964,KOR,"Korea, Rep.",2.66213973942374,Index (2010=100),World Bank
1965,KOR,"Korea, Rep.",3.02281161478554,Index (2010=100),World Bank
1966,KOR,"Korea, Rep.",3.36322206485076,Index (2010=100),World Bank
1967,KOR,"Korea, Rep.",3.72922269004855,Index (2010=100),World Bank
1968,KOR,"Korea, Rep.",4.13092789771456,Index (2010=100),World Bank
1969,KOR,"Korea, Rep.",4.64273188277156,Index (2010=100),World Bank
1970,KOR,"Korea, Rep.",5.38326351314845,Index (2010=100),World Bank
1971,KOR,"Korea, Rep.",6.11063405475497,Index (2010=100),World Bank
1972,KOR,"Korea, Rep.",6.82490525552065,Index (2010=100),World Bank
1973,KOR,"Korea, Rep.",7.04473743622596,Index (2010=100),World Bank
1974,KOR,"Korea, Rep.",8.75690447981229,Index (2010=100),World Bank
1975,KOR,"Korea, Rep.",10.96795774512,Index (2010=100),World Bank
1976,KOR,"Korea, Rep.",12.6490517833574,Index (2010=100),World Bank
1977,KOR,"Korea, Rep.",13.9261842095107,Index (2010=100),World Bank
1978,KOR,"Korea, Rep.",15.9399501385469,Index (2010=100),World Bank
1979,KOR,"Korea, Rep.",18.8607063191287,Index (2010=100),World Bank
1980,KOR,"Korea, Rep.",24.2732780046157,Index (2010=100),World Bank
1981,KOR,"Korea, Rep.",29.4560210020145,Index (2010=100),World Bank
1982,KOR,"Korea, Rep.",31.5741582985358,Index (2010=100),World Bank
1983,KOR,"Korea, Rep.",32.6541884392439,Index (2010=100),World Bank
1984,KOR,"Korea, Rep.",33.3967304471322,Index (2010=100),World Bank
1985,KOR,"Korea, Rep.",34.2179923818492,Index (2010=100),World Bank
1986,KOR,"Korea, Rep.",35.1589806574611,Index (2010=100),World Bank
1987,KOR,"Korea, Rep.",36.2312102980109,Index (2010=100),World Bank
1988,KOR,"Korea, Rep.",38.8203279972831,Index (2010=100),World Bank
1989,KOR,"Korea, Rep.",41.0331509196582,Index (2010=100),World Bank
1990,KOR,"Korea, Rep.",44.5510346637439,Index (2010=100),World Bank
1991,KOR,"Korea, Rep.",48.7088893863028,Index (2010=100),World Bank
1992,KOR,"Korea, Rep.",51.7353097816439,Index (2010=100),World Bank
1993,KOR,"Korea, Rep.",54.2191202463742,Index (2010=100),World Bank
1994,KOR,"Korea, Rep.",57.6164141433632,Index (2010=100),World Bank
1995,KOR,"Korea, Rep.",60.1980564839185,Index (2010=100),World Bank
1996,KOR,"Korea, Rep.",63.1625359874652,Index (2010=100),World Bank
1997,KOR,"Korea, Rep.",65.9662779119937,Index (2010=100),World Bank
1998,KOR,"Korea, Rep.",70.9227070292299,Index (2010=100),World Bank
1999,KOR,"Korea, Rep.",71.4992783210738,Index (2010=100),World Bank
2000,KOR,"Korea, Rep.",73.1145655647234,Index (2010=100),World Bank
2001,KOR,"Korea, Rep.",76.0878248519979,Index (2010=100),World Bank
2002,KOR,"Korea, Rep.",78.1895700028558,Index (2010=100),World Bank
2003,KOR,"Korea, Rep.",80.937835271961,Index (2010=100),World Bank
2004,KOR,"Korea, Rep.",83.8440401670281,Index (2010=100),World Bank
2005,KOR,"Korea, Rep.",86.1529303251801,Index (2010=100),World Bank
2006,KOR,"Korea, Rep.",88.0847721887325,Index (2010=100),World Bank
2007,KOR,"Korea, Rep.",90.3173457652498,Index (2010=100),World Bank
2008,KOR,"Korea, Rep.",94.538685077841,Index (2010=100),World Bank
2009,KOR,"Korea, Rep.",97.1446406656427,Index (2010=100),World Bank
2010,KOR,"Korea, Rep.",100.0,Index (2010=100),World Bank
2011,KOR,"Korea, Rep.",104.025965004361,Index (2010=100),World Bank
2012,KOR,"Korea, Rep.",106.301086763559,Index (2010=100),World Bank
2013,KOR,"Korea, Rep.",107.684433346969,Index (2010=100),World Bank
2014,KOR,"Korea, Rep.",109.057167004994,Index (2010=100),World Bank
2015,KOR,"Korea, Rep.",109.82747242569,Index (2010=100),World Bank
2016,KOR,"Korea, Rep.",110.894650313757,Index (2010=100),World Bank
2017,KOR,"Korea, Rep.",113.050810827499,Index (2010=100),World Bank
2018,KOR,"Korea, Rep.",114.719259179216,Index (2010=100),World Bank
2019,KOR,"Korea, Rep.",115.158634290169,Index (2010=100),World Bank
2020,KOR,"Korea, Rep.",115.777367840135,Index (2010=100),World Bank
2021,KOR,"Korea, Rep.",118.669872413341,Index (2010=100),World Bank
2022,KOR,"Korea, Rep.",124.709591769001,Index (2010=100),World Bank
2023,KOR,"Korea, Rep.",129.195964772806,Index (2010=100),World Bank
2024,KOR,"Korea, Rep.",132.195563411264,Index (2010=100),World Bank
1960,MEX,Mexico,0.0129045481900888,Index (2010=100),World Bank
1961,MEX,Mexico,0.0131121513596533,Index (2010=100),World Bank
1962,MEX,Mexico,0.0132693639798707,Index (2010=100),World Bank
