year,country_code,country_name,value,unit,source
2016,IND,India,6940.62588857522,USD (constant 2017 PPP),World Bank
2017,IND,India,7326.60693679859,USD (constant 2017 PPP),World Bank
2018,IND,India,7714.33974724531,USD (constant 2017 PPP),World Bank
2019,IND,India,7930.0911303899,USD (constant 2017 PPP),World Bank
2020,IND,India,7399.53068079041,USD (constant 2017 PPP),World Bank
2021,IND,India,8050.01857452664,USD (constant 2017 PPP),World Bank
2022,IND,India,8594.39190499879,USD (constant 2017 PPP),World Bank
2023,IND,India,9301.75603225735,USD (constant 2017 PPP),World Bank
2024,IND,India,9817.07082097048,USD (constant 2017 PPP),World Bank
1990,ITA,Italy,42656.7445101659,USD (constant 2017 PPP),World Bank
1991,ITA,Italy,43283.0204441901,USD (constant 2017 PPP),World Bank
1992,ITA,Italy,43614.4850883758,USD (constant 2017 PPP),World Bank
1993,ITA,Italy,43216.1096444751,USD (constant 2017 PPP),World Bank
1994,ITA,Italy,44136.7059141923,USD (constant 2017 PPP),World Bank
1995,ITA,Italy,45410.1391731091,USD (constant 2017 PPP),World Bank
1996,ITA,Italy,46008.2389303796,USD (constant 2017 PPP),World Bank
1997,ITA,Italy,46869.4256086419,USD (constant 2017 PPP),World Bank
1998,ITA,Italy,47701.3974191265,USD (constant 2017 PPP),World Bank
1999,ITA,Italy,48493.6651210308,USD (constant 2017 PPP),World Bank
2000,ITA,Italy,50353.4200415436,USD (constant 2017 PPP),World Bank
2001,ITA,Italy,51332.2904432567,USD (constant 2017 PPP),World Bank
2002,ITA,Italy,51369.1149098293,USD (constant 2017 PPP),World Bank
2003,ITA,Italy,51126.2585544038,USD (constant 2017 PPP),World Bank
2004,ITA,Italy,51495.0028841364,USD (constant 2017 PPP),World Bank
2005,ITA,Italy,51585.6445807938,USD (constant 2017 PPP),World Bank
2006,ITA,Italy,52304.2402949819,USD (constant 2017 PPP),World Bank
2007,ITA,Italy,52747.1905476807,USD (constant 2017 PPP),World Bank
2008,ITA,Italy,51806.3906176391,USD (constant 2017 PPP),World Bank
2009,ITA,Italy,48774.3916833748,USD (constant 2017 PPP),World Bank
2010,ITA,Italy,49301.6959141674,USD (constant 2017 PPP),World Bank
2011,ITA,Italy,49473.0149235634,USD (constant 2017 PPP),World Bank
2012,ITA,Italy,47795.9579360541,USD (constant 2017 PPP),World Bank
2013,ITA,Italy,46833.3615309303,USD (constant 2017 PPP),World Bank
2014,ITA,Italy,46825.6511245062,USD (constant 2017 PPP),World Bank
2015,ITA,Italy,47311.8255262709,USD (constant 2017 PPP),World Bank
2016,ITA,Italy,47987.8379581014,USD (constant 2017 PPP),World Bank
2017,ITA,Italy,48849.2183534756,USD (constant 2017 PPP),World Bank
2018,ITA,Italy,49133.143527174,USD (constant 2017 PPP),World Bank
2019,ITA,Italy,49690.6298505274,USD (constant 2017 PPP),World Bank
2020,ITA,Italy,45505.0688708956,USD (constant 2017 PPP),World Bank
2021,ITA,Italy,49825.3934111848,USD (constant 2017 PPP),World Bank
2022,ITA,Italy,52333.3274270604,USD (constant 2017 PPP),World Bank
2023,ITA,Italy,52725.7461976727,USD (constant 2017 PPP),World Bank
2024,ITA,Italy,53115.1350996573,USD (constant 2017 PPP),World Bank
1990,JPN,Japan,35272.4189828727,USD (constant 2017 PPP),World Bank
1991,JPN,Japan,36372.0347517186,USD (constant 2017 PPP),World Bank
1992,JPN,Japan,36563.6226393696,USD (constant 2017 PPP),World Bank
1993,JPN,Japan,36277.9231838837,USD (constant 2017 PPP),World Bank
1994,JPN,Japan,36568.7123907341,USD (constant 2017 PPP),World Bank
1995,JPN,Japan,37442.8946125519,USD (constant 2017 PPP),World Bank
1996,JPN,Japan,38528.791438519,USD (constant 2017 PPP),World Bank
1997,JPN,Japan,38814.2535478124,USD (constant 2017 PPP),World Bank
1998,JPN,Japan,38217.1955920953,USD (constant 2017 PPP),World Bank
1999,JPN,Japan,38020.0940020688,USD (constant 2017 PPP),World Bank
2000,JPN,Japan,39005.9136305044,USD (constant 2017 PPP),World Bank
2001,JPN,Japan,39062.2817355235,USD (constant 2017 PPP),World Bank
2002,JPN,Japan,38987.9102707538,USD (constant 2017 PPP),World Bank
2003,JPN,Japan,39501.806782419,USD (constant 2017 PPP),World Bank
2004,JPN,Japan,40351.776374395,USD (constant 2017 PPP),World Bank
2005,JPN,Japan,41075.8243580849,USD (constant 2017 PPP),World Bank
2006,JPN,Japan,41613.1483821427,USD (constant 2017 PPP),World Bank
2007,JPN,Japan,42182.1758636624,USD (constant 2017 PPP),World Bank
2008,JPN,Japan,41645.5722078975,USD (constant 2017 PPP),World Bank
2009,JPN,Japan,39279.498871012,USD (constant 2017 PPP),World Bank
2010,JPN,Japan,40881.7972423185,USD (constant 2017 PPP),World Bank
2011,JPN,Japan,40967.3431400832,USD (constant 2017 PPP),World Bank
2012,JPN,Japan,41596.9238038796,USD (constant 2017 PPP),World Bank
2013,JPN,Japan,42492.2439560498,USD (constant 2017 PPP),World Bank
2014,JPN,Japan,42674.6976301321,USD (constant 2017 PPP),World Bank
2015,JPN,Japan,43386.7100739513,USD (constant 2017 PPP),World Bank
2016,JPN,Japan,43736.1305076612,USD (constant 2017 PPP),World Bank
2017,JPN,Japan,44505.2792603684,USD (constant 2017 PPP),World Bank
2018,JPN,Japan,44848.4899421798,USD (constant 2017 PPP),World Bank
2019,JPN,Japan,44730.9102844958,USD (constant 2017 PPP),World Bank
2020,JPN,Japan,42992.4796365328,USD (constant 2017 PPP),World Bank
2021,JPN,Japan,44355.3487163354,USD (constant 2017 PPP),World Bank
2022,JPN,Japan,44972.3438362201,USD (constant 2017 PPP),World Bank
2023,JPN,Japan,45858.6595131439,USD (constant 2017 PPP),World Bank
2024,JPN,Japan,46097.4299773012,USD (constant 2017 PPP),World Bank
1990,KOR,"Korea, Rep.",13839.9889843663,USD (constant 2017 PPP),World Bank
1991,KOR,"Korea, Rep.",15180.6685691052,USD (constant 2017 PPP),World Bank
1992,KOR,"Korea, Rep.",15955.0013327835,USD (constant 2017 PPP),World Bank
1993,KOR,"Korea, Rep.",16879.958314301,USD (constant 2017 PPP),World Bank
1994,KOR,"Korea, Rep.",18259.8550953467,USD (constant 2017 PPP),World Bank
1995,KOR,"Korea, Rep.",19815.0748995289,USD (constant 2017 PPP),World Bank
1996,KOR,"Korea, Rep.",21175.8998357285,USD (constant 2017 PPP),World Bank
1997,KOR,"Korea, Rep.",22272.7330468014,USD (constant 2017 PPP),World Bank
1998,KOR,"Korea, Rep.",20978.2819760449,USD (constant 2017 PPP),World Bank
1999,KOR,"Korea, Rep.",23218.2276673123,USD (constant 2017 PPP),World Bank
2000,KOR,"Korea, Rep.",25111.1377134842,USD (constant 2017 PPP),World Bank
2001,KOR,"Korea, Rep.",26128.3915101176,USD (constant 2017 PPP),World Bank
2002,KOR,"Korea, Rep.",27984.6394791633,USD (constant 2017 PPP),World Bank
2003,KOR,"Korea, Rep.",28716.1691006656,USD (constant 2017 PPP),World Bank
2004,KOR,"Korea, Rep.",30089.1713176168,USD (constant 2017 PPP),World Bank
2005,KOR,"Korea, Rep.",31319.1098686393,USD (constant 2017 PPP),World Bank
2006,KOR,"Korea, Rep.",32795.1568589182,USD (constant 2017 PPP),World Bank
2007,KOR,"Korea, Rep.",34522.2682574139,USD (constant 2017 PPP),World Bank
2008,KOR,"Korea, Rep.",35293.4102047384,USD (constant 2017 PPP),World Bank
2009,KOR,"Korea, Rep.",35390.5620151325,USD (constant 2017 PPP),World Bank
2010,KOR,"Korea, Rep.",37610.9729146683,USD (constant 2017 PPP),World Bank
2011,KOR,"Korea, Rep.",38698.4610967111,USD (constant 2017 PPP),World Bank
2012,KOR,"Korea, Rep.",39420.4193918778,USD (constant 2017 PPP),World Bank
2013,KOR,"Korea, Rep.",40483.2534082562,USD (constant 2017 PPP),World Bank
2014,KOR,"Korea, Rep.",41518.0942296892,USD (constant 2017 PPP),World Bank
2015,KOR,"Korea, Rep.",42459.9028857999,USD (constant 2017 PPP),World Bank
2016,KOR,"Korea, Rep.",43538.0212717968,USD (constant 2017 PPP),World Bank
2017,KOR,"Korea, Rep.",44787.6482354421,USD (constant 2017 PPP),World Bank
2018,KOR,"Korea, Rep.",45890.4304094143,USD (constant 2017 PPP),World Bank
2019,KOR,"Korea, Rep.",46757.2614496182,USD (constant 2017 PPP),World Bank
2020,KOR,"Korea, Rep.",46361.5957811718,USD (constant 2017 PPP),World Bank
2021,KOR,"Korea, Rep.",48419.6432513509,USD (constant 2017 PPP),World Bank
2022,KOR,"Korea, Rep.",49777.929303529,USD (constant 2017 PPP),World Bank
2023,KOR,"Korea, Rep.",50414.2083391764,USD (constant 2017 PPP),World Bank
1990,MEX,Mexico,17169.5925839593,USD (constant 2017 PPP),World Bank
1991,MEX,Mexico,17511.7313091887,USD (constant 2017 PPP),World Bank
1992,MEX,Mexico,17796.4059641926,USD (constant 2017 PPP),World Bank
1993,MEX,Mexico,17970.5871848548,USD (constant 2017 PPP),World Bank
1994,MEX,Mexico,18422.819927459,USD (constant 2017 PPP),World Bank
1995,MEX,Mexico,17028.1215002801,USD (constant 2017 PPP),World Bank
1996,MEX,Mexico,17775.8727868212,USD (constant 2017 PPP),World Bank
1997,MEX,Mexico,18737.6426442245,USD (constant 2017 PPP),World Bank
1998,MEX,Mexico,19573.0654538297,USD (constant 2017 PPP),World Bank
1999,MEX,Mexico,19793.2852840003,USD (constant 2017 PPP),World Bank
2000,MEX,Mexico,20470.4937645071,USD (constant 2017 PPP),World Bank
2001,MEX,Mexico,20078.2183907682,USD (constant 2017 PPP),World Bank
2002,MEX,Mexico,19744.7933652376,USD (constant 2017 PPP),World Bank
2003,MEX,Mexico,19701.4633875532,USD (constant 2017 PPP),World Bank
2004,MEX,Mexico,20127.2242879286,USD (constant 2017 PPP),World Bank
2005,MEX,Mexico,20277.2552828148,USD (constant 2017 PPP),World Bank
2006,MEX,Mexico,20965.8256062375,USD (constant 2017 PPP),World Bank
2007,MEX,Mexico,21102.2688313519,USD (constant 2017 PPP),World Bank
2008,MEX,Mexico,20992.5602637663,USD (constant 2017 PPP),World Bank
2009,MEX,Mexico,19385.5437229068,USD (constant 2017 PPP),World Bank
2010,MEX,Mexico,20058.3854848724,USD (constant 2017 PPP),World Bank
2011,MEX,Mexico,20457.6001663547,USD (constant 2017 PPP),World Bank
2012,MEX,Mexico,20898.9357184489,USD (constant 2017 PPP),World Bank
2013,MEX,Mexico,20805.3480382084,USD (constant 2017 PPP),World Bank
2014,MEX,Mexico,21069.7661610169,USD (constant 2017 PPP),World Bank
2015,MEX,Mexico,21408.9283209728,USD (constant 2017 PPP),World Bank
2016,MEX,Mexico,21578.2633552956,USD (constant 2017 PPP),World Bank
2017,MEX,Mexico,21777.5225129207,USD (constant 2017 PPP),World Bank
2018,MEX,Mexico,21997.7730148117,USD (constant 2017 PPP),World Bank
2019,MEX,Mexico,21704.1859474903,USD (constant 2017 PPP),World Bank
2020,MEX,Mexico,19728.4817839998,USD (constant 2017 PPP),World Bank
2021,MEX,Mexico,20782.5877425331,USD (constant 2017 PPP),World Bank
2022,MEX,Mexico,21392.1114573777,USD (constant 2017 PPP),World Bank
2023,MEX,Mexico,21905.1773271473,USD (constant 2017 PPP),World Bank
2024,MEX,Mexico,22033.2744496619,USD (constant 2017 PPP),World Bank
1990,NLD,Netherlands,43128.3126390938,USD (constant 2017 PPP),World Bank
1991,NLD,Netherlands,43833.4841712698,USD (constant 2017 PPP),World Bank
1992,NLD,Netherlands,44245.5254850329,USD (constant 2017 PPP),World Bank
1993,NLD,Netherlands,44490.7561855682,USD (constant 2017 PPP),World Bank
1994,NLD,Netherlands,45532.8045253849,USD (constant 2017 PPP),World Bank
1995,NLD,Netherlands,46720.2879220144,USD (constant 2017 PPP),World Bank
1996,NLD,Netherlands,48095.966024712,USD (constant 2017 PPP),World Bank
1997,NLD,Netherlands,49881.8758323461,USD (constant 2017 PPP),World Bank
1998,NLD,Netherlands,51879.3803259073,USD (constant 2017 PPP),World Bank
1999,NLD,Netherlands,54134.3622865113,USD (constant 2017 PPP),World Bank
2000,NLD,Netherlands,56016.8727218416,USD (constant 2017 PPP),World Bank
2001,NLD,Netherlands,56887.4332731111,USD (constant 2017 PPP),World Bank
2002,NLD,Netherlands,56664.4134372303,USD (constant 2017 PPP),World Bank
2003,NLD,Netherlands,56452.8674805644,USD (constant 2017 PPP),World Bank
2004,NLD,Netherlands,57391.3645202468,USD (constant 2017 PPP),World Bank
2005,NLD,Netherlands,58422.0135197444,USD (constant 2017 PPP),World Bank
2006,NLD,Netherlands,60391.544265121,USD (constant 2017 PPP),World Bank
2007,NLD,Netherlands,62601.6205718183,USD (constant 2017 PPP),World Bank
2008,NLD,Netherlands,63678.4032834996,USD (constant 2017 PPP),World Bank
2009,NLD,Netherlands,61029.7298855714,USD (constant 2017 PPP),World Bank
2010,NLD,Netherlands,61518.5540088717,USD (constant 2017 PPP),World Bank
2011,NLD,Netherlands,62318.1416226231,USD (constant 2017 PPP),World Bank
2012,NLD,Netherlands,61480.8126014961,USD (constant 2017 PPP),World Bank
2013,NLD,Netherlands,61281.288807752,USD (constant 2017 PPP),World Bank
2014,NLD,Netherlands,62045.8563802085,USD (constant 2017 PPP),World Bank
2015,NLD,Netherlands,63081.3941350677,USD (constant 2017 PPP),World Bank
2016,NLD,Netherlands,64267.736357935,USD (constant 2017 PPP),World Bank
2017,NLD,Netherlands,65666.0036593237,USD (constant 2017 PPP),World Bank
2018,NLD,Netherlands,66758.2640145753,USD (constant 2017 PPP),World Bank
2019,NLD,Netherlands,67847.8542926795,USD (constant 2017 PPP),World Bank
2020,NLD,Netherlands,64862.1922496366,USD (constant 2017 PPP),World Bank
2021,NLD,Netherlands,68573.5648786446,USD (constant 2017 PPP),World Bank
2022,NLD,Netherlands,71324.0360349277,USD (constant 2017 PPP),World Bank
2023,NLD,Netherlands,70673.9689988432,USD (constant 2017 PPP),World Bank
2024,NLD,Netherlands,70901.8384173158,USD (constant 2017 PPP),World Bank
1990,POL,Poland,12821.4636316574,USD (constant 2017 PPP),World Bank
1991,POL,Poland,11879.7539252619,USD (constant 2017 PPP),World Bank
1992,POL,Poland,12141.2351323725,USD (constant 2017 PPP),World Bank
1993,POL,Poland,12563.1045363124,USD (constant 2017 PPP),World Bank
1994,POL,Poland,13200.1614164951,USD (constant 2017 PPP),World Bank
1995,POL,Poland,14227.5663687798,USD (constant 2017 PPP),World Bank
1996,POL,Poland,15083.09812162,USD (constant 2017 PPP),World Bank
1997,POL,Poland,16031.7211485265,USD (constant 2017 PPP),World Bank
1998,POL,Poland,16766.6492883267,USD (constant 2017 PPP),World Bank
1999,POL,Poland,17556.0026927987,USD (constant 2017 PPP),World Bank
2000,POL,Poland,18566.3546288772,USD (constant 2017 PPP),World Bank
2001,POL,Poland,18800.6018648402,USD (constant 2017 PPP),World Bank
2002,POL,Poland,19166.9137058143,USD (constant 2017 PPP),World Bank
2003,POL,Poland,19855.6317989181,USD (constant 2017 PPP),World Bank
2004,POL,Poland,20878.6545002534,USD (constant 2017 PPP),World Bank
2005,POL,Poland,21568.9476594356,USD (constant 2017 PPP),World Bank
2006,POL,Poland,22921.1975887696,USD (constant 2017 PPP),World Bank
2007,POL,Poland,24484.0656663756,USD (constant 2017 PPP),World Bank
2008,POL,Poland,25553.9058406534,USD (constant 2017 PPP),World Bank
2009,POL,Poland,26204.410367111,USD (constant 2017 PPP),World Bank
2010,POL,Poland,27112.1333797381,USD (constant 2017 PPP),World Bank
2011,POL,Poland,28521.6612623568,USD (constant 2017 PPP),World Bank
2012,POL,Poland,28952.9157305301,USD (constant 2017 PPP),World Bank
2013,POL,Poland,29168.624211075,USD (constant 2017 PPP),World Bank
2014,POL,Poland,30334.8786569618,USD (constant 2017 PPP),World Bank
2015,POL,Poland,31700.3682364154,USD (constant 2017 PPP),World Bank
2016,POL,Poland,32675.3052259954,USD (constant 2017 PPP),World Bank
2017,POL,Poland,34354.5987616319,USD (constant 2017 PPP),World Bank
2018,POL,Poland,36500.4114282584,USD (constant 2017 PPP),World Bank
2019,POL,Poland,38181.6230334689,USD (constant 2017 PPP),World Bank
2020,POL,Poland,37852.8021313639,USD (constant 2017 PPP),World Bank
2021,POL,Poland,41059.5847829682,USD (constant 2017 PPP),World Bank
2022,POL,Poland,43405.0215797441,USD (constant 2017 PPP),World Bank
2023,POL,Poland,43672.7668014946,USD (constant 2017 PPP),World Bank
2024,POL,Poland,45112.5993993196,USD (constant 2017 PPP),World Bank
1990,SAU,Saudi Arabia,65196.573386053,USD (constant 2017 PPP),World Bank
1991,SAU,Saudi Arabia,67268.5518488763,USD (constant 2017 PPP),World Bank
1992,SAU,Saudi Arabia,67183.9100290945,USD (constant 2017 PPP),World Bank
1993,SAU,Saudi Arabia,64517.6652891052,USD (constant 2017 PPP),World Bank
1994,SAU,Saudi Arabia,62403.6937320122,USD (constant 2017 PPP),World Bank
1995,SAU,Saudi Arabia,60058.3174503511,USD (constant 2017 PPP),World Bank
1996,SAU,Saudi Arabia,59612.8125993665,USD (constant 2017 PPP),World Bank
1997,SAU,Saudi Arabia,58875.5473738828,USD (constant 2017 PPP),World Bank
1998,SAU,Saudi Arabia,58306.622809723,USD (constant 2017 PPP),World Bank
1999,SAU,Saudi Arabia,55878.1736494426,USD (constant 2017 PPP),World Bank
2000,SAU,Saudi Arabia,55962.2661342789,USD (constant 2017 PPP),World Bank
2001,SAU,Saudi Arabia,53309.111388544,USD (constant 2017 PPP),World Bank
2002,SAU,Saudi Arabia,50371.9783079834,USD (constant 2017 PPP),World Bank
2003,SAU,Saudi Arabia,52234.649280791,USD (constant 2017 PPP),World Bank
2004,SAU,Saudi Arabia,54196.5514152953,USD (constant 2017 PPP),World Bank
2005,SAU,Saudi Arabia,54931.7942450845,USD (constant 2017 PPP),World Bank
2006,SAU,Saudi Arabia,54373.737695386,USD (constant 2017 PPP),World Bank
2007,SAU,Saudi Arabia,53318.4191601834,USD (constant 2017 PPP),World Bank
2008,SAU,Saudi Arabia,54407.7081673247,USD (constant 2017 PPP),World Bank
2009,SAU,Saudi Arabia,51760.7643987566,USD (constant 2017 PPP),World Bank
2010,SAU,Saudi Arabia,54911.547517012,USD (constant 2017 PPP),World Bank
2011,SAU,Saudi Arabia,58645.464894853,USD (constant 2017 PPP),World Bank
2012,SAU,Saudi Arabia,59471.682017769,USD (constant 2017 PPP),World Bank
2013,SAU,Saudi Arabia,57998.4816777822,USD (constant 2017 PPP),World Bank
2014,SAU,Saudi Arabia,58872.2671400126,USD (constant 2017 PPP),World Bank
2015,SAU,Saudi Arabia,58498.5399040699,USD (constant 2017 PPP),World Bank
2016,SAU,Saudi Arabia,57308.4637764548,USD (constant 2017 PPP),World Bank
2017,SAU,Saudi Arabia,57942.5484983044,USD (constant 2017 PPP),World Bank
2018,SAU,Saudi Arabia,61359.4653740388,USD (constant 2017 PPP),World Bank
2019,SAU,Saudi Arabia,62647.7141300525,USD (constant 2017 PPP),World Bank
2020,SAU,Saudi Arabia,57420.7335736424,USD (constant 2017 PPP),World Bank
2021,SAU,Saudi Arabia,62690.4966645929,USD (constant 2017 PPP),World Bank
2022,SAU,Saudi Arabia,67178.5902274906,USD (constant 2017 PPP),World Bank
2023,SAU,Saudi Arabia,64481.8441927288,USD (constant 2017 PPP),World Bank
2024,SAU,Saudi Arabia,62676.6979803733,USD (constant 2017 PPP),World Bank
1990,TUR,Turkey,12010.248481128,USD (constant 2017 PPP),World Bank
1991,TUR,Turkey,11885.7869679844,USD (constant 2017 PPP),World Bank
1992,TUR,Turkey,12273.2843123693,USD (constant 2017 PPP),World Bank
1993,TUR,Turkey,12986.3781731636,USD (constant 2017 PPP),World Bank
1994,TUR,Turkey,12166.7858538342,USD (constant 2017 PPP),World Bank
1995,TUR,Turkey,12912.242334352,USD (constant 2017 PPP),World Bank
1996,TUR,Turkey,13657.7356158014,USD (constant 2017 PPP),World Bank
1997,TUR,Turkey,14481.8582871826,USD (constant 2017 PPP),World Bank
1998,TUR,Turkey,14624.9315577068,USD (constant 2017 PPP),World Bank
1999,TUR,Turkey,13959.8667458462,USD (constant 2017 PPP),World Bank
2000,TUR,Turkey,14737.4417410446,USD (constant 2017 PPP),World Bank
2001,TUR,Turkey,13718.2779131299,USD (constant 2017 PPP),World Bank
2002,TUR,Turkey,14427.7608625445,USD (constant 2017 PPP),World Bank
2003,TUR,Turkey,15083.1352817439,USD (constant 2017 PPP),World Bank
2004,TUR,Turkey,16376.9647430877,USD (constant 2017 PPP),World Bank
2005,TUR,Turkey,17659.8983161707,USD (constant 2017 PPP),World Bank
2006,TUR,Turkey,18693.9010385269,USD (constant 2017 PPP),World Bank
2007,TUR,Turkey,19605.1679020557,USD (constant 2017 PPP),World Bank
2008,TUR,Turkey,19516.3851753358,USD (constant 2017 PPP),World Bank
2009,TUR,Turkey,18320.4489220562,USD (constant 2017 PPP),World Bank
2010,TUR,Turkey,19564.7888953107,USD (constant 2017 PPP),World Bank
2011,TUR,Turkey,21439.0690551907,USD (constant 2017 PPP),World Bank
2012,TUR,Turkey,22181.1207770887,USD (constant 2017 PPP),World Bank
2013,TUR,Turkey,23756.2730417486,USD (constant 2017 PPP),World Bank
2014,TUR,Turkey,24595.6990587674,USD (constant 2017 PPP),World Bank
2015,TUR,Turkey,25746.4324494749,USD (constant 2017 PPP),World Bank
2016,TUR,Turkey,26246.4947118354,USD (constant 2017 PPP),World Bank
2017,TUR,Turkey,27851.9820029666,USD (constant 2017 PPP),World Bank
2018,TUR,Turkey,28305.4612484943,USD (constant 2017 PPP),World Bank
2019,TUR,Turkey,28132.0535745359,USD (constant 2017 PPP),World Bank
2020,TUR,Turkey,28378.5520849539,USD (constant 2017 PPP),World Bank
2021,TUR,Turkey,31338.2665190246,USD (constant 2017 PPP),World Bank
2022,TUR,Turkey,32748.3189010181,USD (constant 2017 PPP),World Bank
2023,TUR,Turkey,34282.5365042547,USD (constant 2017 PPP),World Bank
2024,TUR,Turkey,35294.3936777926,USD (constant 2017 PPP),World Bank
1990,USA,United States,44378.5240260331,USD (constant 2017 PPP),World Bank
1991,USA,United States,43742.0261200519,USD (constant 2017 PPP),World Bank
1992,USA,United States,44659.1514621837,USD (constant 2017 PPP),World Bank
1993,USA,United States,45286.9355090553,USD (constant 2017 PPP),World Bank
1994,USA,United States,46537.3571460633,USD (constant 2017 PPP),World Bank
1995,USA,United States,47220.9579595731,USD (constant 2017 PPP),World Bank
1996,USA,United States,48435.700103362,USD (constant 2017 PPP),World Bank
1997,USA,United States,49984.2696500617,USD (constant 2017 PPP),World Bank
1998,USA,United States,51619.869836146,USD (constant 2017 PPP),World Bank
1999,USA,United States,53474.0454298226,USD (constant 2017 PPP),World Bank
2000,USA,United States,55038.6224973696,USD (constant 2017 PPP),World Bank
2001,USA,United States,55017.3049765671,USD (constant 2017 PPP),World Bank
2002,USA,United States,55436.1169800356,USD (constant 2017 PPP),World Bank
2003,USA,United States,56498.2078312289,USD (constant 2017 PPP),World Bank
2004,USA,United States,58131.6336843365,USD (constant 2017 PPP),World Bank
2005,USA,United States,59604.7536363553,USD (constant 2017 PPP),World Bank
2006,USA,United States,60676.5655689312,USD (constant 2017 PPP),World Bank
2007,USA,United States,61306.596939243,USD (constant 2017 PPP),World Bank
2008,USA,United States,60798.4338397205,USD (constant 2017 PPP),World Bank
2009,USA,United States,58714.9736895542,USD (constant 2017 PPP),World Bank
2010,USA,United States,59789.4129077609,USD (constant 2017 PPP),World Bank
2011,USA,United States,60245.4843989068,USD (constant 2017 PPP),World Bank
2012,USA,United States,61134.5306079914,USD (constant 2017 PPP),World Bank
2013,USA,United States,61958.7234408783,USD (constant 2017 PPP),World Bank
2014,USA,United States,63018.8033934414,USD (constant 2017 PPP),World Bank
2015,USA,United States,64359.4725898758,USD (constant 2017 PPP),World Bank
2016,USA,United States,65017.6549627249,USD (constant 2017 PPP),World Bank
2017,USA,United States,66155.5555685457,USD (constant 2017 PPP),World Bank
2018,USA,United States,67719.7656402495,USD (constant 2017 PPP),World Bank
2019,USA,United States,69112.6026870666,USD (constant 2017 PPP),World Bank
2020,USA,United States,67342.0709283912,USD (constant 2017 PPP),World Bank
2021,USA,United States,71307.4017277218,USD (constant 2017 PPP),World Bank
2022,USA,United States,72679.2575396157,USD (constant 2017 PPP),World Bank
2023,USA,United States,74158.716416669,USD (constant 2017 PPP),World Bank
2024,USA,United States,75491.6084348903,USD (constant 2017 PPP),World Bank
