video_id,comment_id,comment_type,parent_comment_id,comment_text_display,like_count,reply_count,published_at
oCK1quecQyA,UgwfQ4zFH-S1XwW0hNl4AaABAg,top_level,,"I already owned an oled TV, so I bought a G9 oled back in February of &#39;24 &amp; it&#39;s been easily my favorite tech purchase—ever. I don&#39;t use it for productivity so much as gaming, but my lord, the gaming experience is phenomenal. Playing The Finals at 32:9 240hz vs. my old 16:9 240hz panel is night &amp; day. Battlefield 6 is an unreal experience. Story driven games like Expedition 33 are breathtaking. I tried playing games on my TV like I used to, but the aspect ratio is irreplaceable. I&#39;d buy it 10/10 if I had to again.",4,2,2025-10-09T17:17:58Z
oCK1quecQyA,UgwfQ4zFH-S1XwW0hNl4AaABAg.AO3gSKTRLzPAO3mgny0Hor,reply,UgwfQ4zFH-S1XwW0hNl4AaABAg,"What kinda gpu do u have, I&#39;d presume it&#39;d take a pretty beefy gpu to run it anywhere close to 240 fps lmao. I got a 360hz oled monitor, and I pretty much can only achieve 1/3 of the fps with settings on Medium with a 2070S.",0,0,2025-10-09T18:12:31Z
oCK1quecQyA,UgwfQ4zFH-S1XwW0hNl4AaABAg.AO3gSKTRLzPAO3rBsagde0,reply,UgwfQ4zFH-S1XwW0hNl4AaABAg,"@jeffery8168 You&#39;re dead on about the GPU. 5120x1440p is just under 4k in terms of pixel count, so any graphics card that does decently at 4k will be usable here. I don&#39;t target 240 fps in every game I play; that&#39;s mostly for the shooters I mentioned.",0,0,2025-10-09T18:51:50Z
oCK1quecQyA,UgzcarBTgU5PZsEqjkJ4AaABAg,top_level,,"Samsung has a 4k OLED TV that&#39;s 48&quot; for under $1200.  I think the typical screen aspect ratio is better than the ultra-wide as I don&#39;t want to have to turn my head to look from one side of my screen to the other.  I&#39;m currently running a 43&quot; LG OLED TV as a monitor and I really like it. I also got it on sale (which come along often) so I paid far less than a dedicated monitor of comparable size.  As far as having multiple screens open at once, that is what I use my work set up for, which is a 2-monitor system with one horizontal and one vertical.  I like the vertical monitor because I can display a full page of a document there for reference and do my work on the horizontal screen.",2,0,2025-10-12T17:18:44Z
oCK1quecQyA,Ugwd5A8y-RPUNqYEBKx4AaABAg,top_level,,"So I picked up an Odyssey G9, around 2020/2021. At first I really liked the display, as it was a HUGE (literally and figuratively) improvement over my old screens. I also used an Ergotron monitor arm, and it performed amazingly well as a mount. Like you, I thought the original stand was a bit too bulky. I recall the one that came with mine was even bigger, and wider. It practically took up the entire desk. Though, I did say &quot;at first&quot;, because I ended up selling the screen, about a year or so later. While I liked the width, it was a little too wide with the curve. I also wanted a taller screen, as I was getting a bit frustrated by the lack of vertical space. I also noticed that the dimming zones for HDR was very bad. It was (at the time) a VA panel, and the ghosting was really bad. It became super noticeable, even moving the mouse around. Then there were issues with gaming. Even with tools like Borderless Gaming (also useful for non-gaming stuff, btw), issues kept appearing. Like having HUD elements just spread all over the place, your HP all the way over to the top left, ammo all the way over to the bottom right, etc. Then there was issues relating to fan noise, and plastic creaking. These issues just kept pilling up, and figured the super ultrawide, at least not Samsungs vision of it, was not for me. So I ended up selling it for a LG C1 TV, a 48incher. Still big with tons of space, but a much... and I can&#39;t stress this enough, MUCH better display. I just swapped the stand out for a 3rd party one (smaller footprint), and it&#39;s been great. I do wish they had a 43inch (like the followup C2), but I don&#39;t regret the purchase.<br><br>EDIT: I really wouldn&#39;t worry about modern burn-in. Granted Samsung&#39;s version of OLED is worse for this, but I don&#39;t think the majority of folks need to worry. There is plenty of tools that the screens use to prevent burn-in. I&#39;ve had my OLED TV now for about 4 years now, and it&#39;s been fine. Granted I do use dark mode... you light mode heathen.",7,2,2025-10-09T14:48:38Z
oCK1quecQyA,Ugwd5A8y-RPUNqYEBKx4AaABAg.AO3QMW9SqcHAOPktmiRQkE,reply,Ugwd5A8y-RPUNqYEBKx4AaABAg,I&#39;ve found 34&quot; curved to be the ideal size. Anything wider is hard to use.,0,0,2025-10-18T07:00:06Z
oCK1quecQyA,Ugwd5A8y-RPUNqYEBKx4AaABAg.AO3QMW9SqcHAP7b7QM811f,reply,Ugwd5A8y-RPUNqYEBKx4AaABAg,Having a similar experience after almost 2 years with the exact same model.,0,0,2025-11-05T02:19:47Z
oCK1quecQyA,Ugy8vMmrZCqjKRqDYM94AaABAg,top_level,,Love the enthusiasm and charisma you bring to your content. Very engaging and informative. Great stuff!,1,0,2025-10-13T21:01:34Z
oCK1quecQyA,UgwRiQB0joB7GCylhQR4AaABAg,top_level,,"<a href=""https://www.youtube.com/watch?v=oCK1quecQyA&amp;t=227"">3:47</a> - Betty sitting at the junkiest table and chair I&#39;ve seen while contemplating spending $800 on a monitor is unironically hilarious.",6,0,2025-10-10T01:12:56Z
oCK1quecQyA,UgwBtLldcu9dO54bevR4AaABAg,top_level,,"I went with a 34&quot; ultra wide from various other configurations about 2 years ago. Still use a dual monitor, one landscape one portrait, setup at work. I game at home and didn&#39;t like the dual monitor setup because I found it distracting but didn&#39;t want to go without two screens for productivity tasks. The 34&quot; ultra wide has been a perfect fit, awesome in games and wide enough for two windows side by side. The super ultra wides seem a bit much to me.",1,0,2025-10-31T19:17:29Z
oCK1quecQyA,Ugyk9fhBd9DTwRqAtYR4AaABAg,top_level,,"My original LED G9 came with red lines out of the box.  Samsung sent a tech to my house, changed out the driver and the panel and it&#39;s been great ever since.  I got it on black friday sale with rakuten discount and samsung credit leftover from pre-ordering a galaxy.  Total cost was $499 :)  Best decision I&#39;ve ever made.",5,0,2025-10-10T19:21:32Z
oCK1quecQyA,UgzYGc7fY4Sd9QRBv2x4AaABAg,top_level,,"My wife loves this.  She has a home office and always has many open windows.  We got this for her when I built her a custom rig for work, and she loves it.",0,0,2025-11-06T05:33:00Z
oCK1quecQyA,Ugww_lXaOBixD-ZBQ-Z4AaABAg,top_level,,"You&#39;re running it on.... a LAPTOP?!  🤯 Girl, I&#39;m impressed the laptop handled the monitor in the first place!!! 🤣 Nice review as always. Thanks for the vid!",5,3,2025-10-11T07:41:02Z
oCK1quecQyA,Ugww_lXaOBixD-ZBQ-Z4AaABAg.AO7o0ParfkqAO9ZF78PdJq,reply,Ugww_lXaOBixD-ZBQ-Z4AaABAg,@MiJungArty A MacBook AIR! So not even a powerful one… but recent MacBooks of any tier are really good,2,0,2025-10-12T00:01:42Z
oCK1quecQyA,Ugww_lXaOBixD-ZBQ-Z4AaABAg.AO7o0ParfkqAOD59j-wWtO,reply,Ugww_lXaOBixD-ZBQ-Z4AaABAg,"yep can confirm, the MacBook pro (M4 at least) outputs the full capability of the monitor.",1,0,2025-10-13T08:55:47Z
oCK1quecQyA,Ugww_lXaOBixD-ZBQ-Z4AaABAg.AO7o0ParfkqAOVYQO_6mqr,reply,Ugww_lXaOBixD-ZBQ-Z4AaABAg,No problem here with my Dell laptop and my G9. As a programmer and casual video editor this monitor was the best buy I made for a long time...,0,0,2025-10-20T12:57:48Z
oCK1quecQyA,Ugweont-hvRPJoW_WLx4AaABAg,top_level,,"I have the 57&quot; G9 and also the 49&quot; G9 and I absolutely love both. I got lucky with no issues so far. I got them on release date so I paid full price and have no regrets. But with the frequent discounts, it&#39;s definitely worth it if your use case fits. I&#39;m patiently waiting for an OLED version of 57&quot; inch. The downside of the 49&quot; is that it is not 2160 vertically, so monitor feels like it&#39;s too short. I love using PowerToys for managing multiple windows at once.",1,0,2025-10-12T00:07:24Z
oCK1quecQyA,UgxcUv_sUgGyG9Adnjt4AaABAg,top_level,,"I&#39;m a g9 on Linux user and tbh it&#39;s been flawless for the last few years I&#39;ve had it, I have the older non oled G9 though.<br><br>Gaming is amazing.",6,0,2025-10-09T19:24:16Z
oCK1quecQyA,UgwJwdsEDcYQEa8-KrN4AaABAg,top_level,,"Sound editor here, I&#39;ve been using the non-OLED  VA panel version and the only monitor I&#39;d ever switch to is the OLED version. Incredible real estate for audio editing timelines",1,0,2025-10-16T03:01:51Z
oCK1quecQyA,UgxMy3r3DhIEslruAhB4AaABAg,top_level,,"<a href=""https://www.youtube.com/watch?v=oCK1quecQyA&amp;t=72"">1:12</a> something else is crazy ngl",9,0,2025-10-09T18:49:42Z
oCK1quecQyA,UgwBKG7XS_0zbhOfhFV4AaABAg,top_level,,I am a radio DJ working from home and use this monitor. It keeps everything I need to keep track of right in front of me. I love it!,0,0,2025-10-23T04:31:51Z
oCK1quecQyA,Ugw1PEMtgbB1dGIw-m94AaABAg,top_level,,"The $2000 LG 45gx90 is 5120x2160 21:9. It&#39;s the same horizontal resolution as this panel, but half again the vertical pixels. I actually greatly prefer it over a 49&quot; &quot;doublewide&quot; 32x9 for productivity.",6,0,2025-10-09T14:41:16Z
oCK1quecQyA,UgzluaJ3ZiYpQ_VqLc94AaABAg,top_level,,Have had mine nearly a year and a bit I love it. Had dual monitor before but can&#39;t see my self going back to dual after having this ultrawide,0,0,2025-10-09T16:38:55Z
oCK1quecQyA,UgyZ6VeGG5Gxh7arlAx4AaABAg,top_level,,"<a href=""https://www.youtube.com/watch?v=oCK1quecQyA&amp;t=14"">0:14</a> I mean it is true for 21:9 but not this 💀",8,1,2025-10-09T14:47:39Z
oCK1quecQyA,UgyZ6VeGG5Gxh7arlAx4AaABAg.AO3QFHZmrDSAO5JXqtZKs2,reply,UgyZ6VeGG5Gxh7arlAx4AaABAg,"Having tried 21:9, I much prefer 16:9.",0,0,2025-10-10T08:27:29Z
oCK1quecQyA,UgyrMDw4BhqW9p3KqWh4AaABAg,top_level,,I&#39;ve been using a Samsung 49&quot; S95UA Super Ultrawide QHD Monitor for a couple years.  The increased screen real estate is a huge benefit as I can now see every window I have open.  An articulating arm is very helpful to get the correct monitor height.  I chose this particular monitor as it has USB-C inputs but also provides 65W power to my Macbook Air so I only have to run a single cable for video and power.,0,0,2025-10-27T15:20:56Z
oCK1quecQyA,UgxNzeec5T0XwlByiZB4AaABAg,top_level,,3 Monitors for me.,6,0,2025-10-09T14:10:39Z
oCK1quecQyA,UgzlyQMBlwz1abFuFc14AaABAg,top_level,,"G9 was the best monitor I had. Browers on the left, gaming in window full screen mode in the middle and my discord with other chats on the right. It made life so much easier. For me, why I returned it, it wasn&#39;t ready for gaming. I had problems keeping the games in the center. Not all games were suported for that type of format. Despite having a 3070 Ti GPU and a i9 9900k CPU, the monitor looked amazing and ran flawless. I would say give it another generation before they get it right. I wish I had kept it, it was convenient for  multi-tasking but not gaming.",0,1,2025-10-12T16:18:48Z
oCK1quecQyA,UgzlyQMBlwz1abFuFc14AaABAg.AOBJ3ctIgg4AODwox8vcAp,reply,UgzlyQMBlwz1abFuFc14AaABAg,GPU &gt; CPU,0,0,2025-10-13T16:53:25Z
oCK1quecQyA,Ugz_WuhVie1ZaST5hGN4AaABAg,top_level,,"CAD engineer here. Multimonitor setups are a better solution. Cheaper, more adaptable, and who notices the bezel when you are concentrating. Can&#39;t see ultrawide becoming a thing. Transporting it and mounting it are a nightmare too. My system has twin commodity 27&quot; monitors driven from a laptop. Love it.",3,3,2025-10-11T10:47:24Z
oCK1quecQyA,Ugz_WuhVie1ZaST5hGN4AaABAg.AO88LTrPBuFAO8lWRoJdpH,reply,Ugz_WuhVie1ZaST5hGN4AaABAg,"BINGO!  You&#39;ve hit the nail on the head here!  I also use TWO 27&quot; high-refresh IPS displays.  Great for CAD, gaming, and everything else at a fraction of the cost!  Also, a CAD designer working in Automotive, Aerospace, and military.👍",0,0,2025-10-11T16:38:25Z
oCK1quecQyA,Ugz_WuhVie1ZaST5hGN4AaABAg.AO88LTrPBuFAO8thd7jaCl,reply,Ugz_WuhVie1ZaST5hGN4AaABAg,"I have two 27&quot; monitor for CAD and I would change it for this one, I hate bezels",0,0,2025-10-11T17:50:00Z
oCK1quecQyA,Ugz_WuhVie1ZaST5hGN4AaABAg.AO88LTrPBuFAO8vEGn2U-Z,reply,Ugz_WuhVie1ZaST5hGN4AaABAg,"@przemekch8546 I&#39;ve used two monitors for so long, the bezels don&#39;t really bother me anymore...",0,0,2025-10-11T18:03:19Z
oCK1quecQyA,UgymXuWsRs6bw02OhF14AaABAg,top_level,,"I migrated to a 32&quot; 2k ultrawide in 2018, it was awesome at first,  but to work on blueprints it became bothersome, so I bought a normal 32&quot; 4k monitor. Now the ultrawide is my secondary, but everything relate to video I find myself dragging to the ultrawide, because it feels more comfortable .",1,0,2025-10-13T00:00:34Z
oCK1quecQyA,UgypPSwo4XXPJ4x5iuJ4AaABAg,top_level,,&quot;or something else&quot; funny.,4,0,2025-10-09T15:17:39Z
oCK1quecQyA,UgybQ_yUkT7bOkSM9Hh4AaABAg,top_level,,"I use an ultra wide for work, replaced the exact same setup you used. I got a $200 one that fits my needs perfectly. It really is a productivity changer",0,0,2025-10-12T03:41:20Z
oCK1quecQyA,UgzagL07_4Z2hz8xZ9J4AaABAg,top_level,,"I was someone not into the Ultrawide hype. Until back in April, I picked up the LG UltraGear 45&quot;. Now, I cannot go back. Games look absolutely beautiful, and when it comes to doing work, it is so easy to keep things in different sections with Microsoft PowerToys.",0,0,2025-10-16T14:39:40Z
oCK1quecQyA,UgxGcrnCxIHO4M8KCA14AaABAg,top_level,,"As someone who bought an ultrawide for gaming a year or two ago, I really like it. I got a 34in 3440x1440 (only 21:9) IPS flat (no curve) panel at 144hz for $300. Personally, I feel that the 32:9 ratio is a little too extreme for gaming. On 21:9 I get a little extra peripheral vision and immersiveness in my games without things looking too warped, whereas things look really stretched and weird at the edges on a 32:9. UI elements look fine when placed at either 16:9 or 21:9 locations, but putting UI elements at the end of a 32:9 space is just silly. <br><br>As for productivity, it makes doing 2 windows side by side nicer, and it makes 3 windows side by side possible when compared to 16:9. I still have a second monitor though xd.",2,1,2025-10-09T20:34:36Z
oCK1quecQyA,UgxGcrnCxIHO4M8KCA14AaABAg.AO41xT_t4fhAO4c3415QUj,reply,UgxGcrnCxIHO4M8KCA14AaABAg,"Yeah, it&#39;s amazing seeing that certain ultrawide monitor resolutionsa are equivalent of 2 side by side 1080p monitors. All  one one screen, an elegant solution.",0,0,2025-10-10T01:58:48Z
oCK1quecQyA,Ugw6p3lrTV9VibSz3Z14AaABAg,top_level,,Bought the wife the 57 last Christmas. She loves it and usually has 3 windows with about 50 tabs going in each.,1,0,2025-10-11T05:57:01Z
oCK1quecQyA,UgwzWrMgLSRMuZvJqsZ4AaABAg,top_level,,"I decided I wanted to go big, So I got the 57inch ultra wide, 7680 x 2160 Samsung monitor.  I love it.  The only thing I would say that was a down side is that it has a VA panel.  I would get the OLED version if it came in the 57 inch size.",1,0,2025-10-11T07:21:55Z
oCK1quecQyA,UgyuLKd06emJeAYJhHx4AaABAg,top_level,,I have one. Had it for a year now. Bought it on sale for $1000. Image quality is amazing and I don’t regret purchase for one second.,0,0,2025-10-15T16:18:35Z
YTcl2ImdSfw,UgyiTGVtyineIr6m6lt4AaABAg,top_level,,Want a 55 inch video ASAP!!!!!!,94,0,2025-09-13T07:42:24Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg,top_level,,waiting for 55inch video 🔥,168,26,2025-09-13T06:54:37Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg.AN-cS-3QJLBAN-j6QlUSjC,reply,UgzRDBAFh9Ih_Nh0n-N4AaABAg,Yes😅😅😅,4,0,2025-09-13T07:52:50Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg.AN-cS-3QJLBAN-kAyiDKoE,reply,UgzRDBAFh9Ih_Nh0n-N4AaABAg,Yes please😊,2,0,2025-09-13T08:02:12Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg.AN-cS-3QJLBAN-tKwqBVvC,reply,UgzRDBAFh9Ih_Nh0n-N4AaABAg,Yes before BBD sale,2,0,2025-09-13T09:22:12Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg.AN-cS-3QJLBAN-wopUw-ft,reply,UgzRDBAFh9Ih_Nh0n-N4AaABAg,Yes,1,0,2025-09-13T09:52:38Z
YTcl2ImdSfw,UgzRDBAFh9Ih_Nh0n-N4AaABAg.AN-cS-3QJLBAN-z347TAWC,reply,UgzRDBAFh9Ih_Nh0n-N4AaABAg,Bhai sony samsung or LG A tv chod ke dusre tv mat lena.,3,0,2025-09-13T10:12:11Z
YTcl2ImdSfw,UgyJgl4RC_EOLa1LdLh4AaABAg,top_level,,you are a saviour. Aapke bina itna clarity nahin mil pata.,11,0,2025-09-13T18:24:36Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg,top_level,,It’s heartbreaking that a reviewer like you never talks about durability. What will I do with a ₹40k–50k TV that has great features but becomes garbage within just 2–3 years? Please talk about durability so that buyers don’t get cheated — it will also pressure brands to work on improving durability.,104,15,2025-09-17T11:25:49Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg.ANAPeuGyDJCANAgl7_tElv,reply,Ugwajbhvu0uF2dFn8Jd4AaABAg,durablity in TV??? what are you going to do to it?😅,12,0,2025-09-17T14:03:58Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg.ANAPeuGyDJCANAq-sKy3ms,reply,Ugwajbhvu0uF2dFn8Jd4AaABAg,​@racingjets1 so you want to purchase new tv every year? TV nowadays are comming with 100s of features but not lasting even 2 years,23,0,2025-09-17T15:24:45Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg.ANAPeuGyDJCANB88ic48IC,reply,Ugwajbhvu0uF2dFn8Jd4AaABAg,"You are 100%right.He used to talk about after sales service and recommend go warranty. I also took their service which is poor. He has stopped talking about it.<br>Secondly he talks only about online sale(for obvious reasons) and make money,lot of money.I have lost confidence in him. He is not worried about quality and future possible problems. He has no comcern.",9,0,2025-09-17T18:11:59Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg.ANAPeuGyDJCANDMzO6LxgF,reply,Ugwajbhvu0uF2dFn8Jd4AaABAg,"Durability theek hai. 1st floor se girne pe nhi bachega but. Baaki haan 2 kilo ke bacche chala sakte hain isse. Baaki paint 10-20 daal tak sahi lagta hai. <br><br>On a serious note, you&#39;re asking about longevity, and that is upto the hardware for processing and display for viewing. Usually TV nowadays don&#39;t become garbage easily but if you got any doubt then Sony, LG and Samsung are your best friends.",6,0,2025-09-18T15:00:08Z
YTcl2ImdSfw,Ugwajbhvu0uF2dFn8Jd4AaABAg.ANAPeuGyDJCANEktJSgbn_,reply,Ugwajbhvu0uF2dFn8Jd4AaABAg,I purchased tcl p7k and becomes garbage after 22 days and they are saying why you are using AC in room😂 what a joke,11,0,2025-09-19T03:57:00Z
YTcl2ImdSfw,UgzzoOJ3lG-H3jmLd914AaABAg,top_level,,"Thank you,,❤<br>Cal hi mere ghar ka TV kharab hua Aaj subah Tak mein TV kharidne ke bare mein soch Raha tha maine aapke do teen video bhi dekhe purane wale per main soch raha tha ki latest TV lena hai aur abhi aapane video Dal Di isliye thank",16,2,2025-09-13T09:00:15Z
YTcl2ImdSfw,UgzzoOJ3lG-H3jmLd914AaABAg.AN-qp8zzTC2AN0zJGQO35x,reply,UgzzoOJ3lG-H3jmLd914AaABAg,Repair karwa lo,0,0,2025-09-13T19:33:38Z
YTcl2ImdSfw,UgzzoOJ3lG-H3jmLd914AaABAg.AN-qp8zzTC2ANqUa_F4eOH,reply,UgzzoOJ3lG-H3jmLd914AaABAg,Hum Ameer hain hum tv repair nahi karate hum badal deta hain. My personal view. Hum new technology ka sath chalte hain. Bore to led,0,0,2025-10-04T04:56:16Z
YTcl2ImdSfw,UgworY_0NcWqadCH-xV4AaABAg,top_level,,Waiting for 32 inch ❤,12,0,2025-09-13T08:55:56Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg,top_level,,"Dekhne aya tha TV, lekin Motorola khareed ke jaa raha hu 😅",79,6,2025-09-13T09:07:11Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg.AN-rbx9hZiVAN5c85PaydJ,reply,Ugy06Dnc42lwJLNOfUt4AaABAg,Ha na kitne baar ad araha hai 😂,4,0,2025-09-15T14:47:20Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg.AN-rbx9hZiVAN8xtx1rG0U,reply,Ugy06Dnc42lwJLNOfUt4AaABAg,Mann toh wahi ho rha h kitna sasta ho gya bhai 🤣,0,0,2025-09-16T21:55:14Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg.AN-rbx9hZiVANbqwdHixxh,reply,Ugy06Dnc42lwJLNOfUt4AaABAg,😂😂😂,0,0,2025-09-28T12:31:41Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg.AN-rbx9hZiVAO13HfcO6wA,reply,Ugy06Dnc42lwJLNOfUt4AaABAg,"Motorola ka remote problem aayega ek baar, aawaz me bohot Kam number pe jyada aawaz aa jayega lekin baad me approx 15 se 20 ke baad kitna bhi badha lo koi fark nhi parega, 3 se 4 saal chalega, phir panel me lines, motherboard heating issue",0,0,2025-10-08T16:48:30Z
YTcl2ImdSfw,Ugy06Dnc42lwJLNOfUt4AaABAg.AN-rbx9hZiVAO1ZTvYGRfh,reply,Ugy06Dnc42lwJLNOfUt4AaABAg,@surajkumarchaudhary3358bhai bilkul sahi I totally agreed with u motrola is not at all recommend for long term use,0,0,2025-10-08T21:29:48Z
YTcl2ImdSfw,UgzPhzLExiWFeJ0AOKF4AaABAg,top_level,,"Areee Sir Sir Sir, Mai to Bs TV Dekhne Aya Tha ! Lekin Apka bolne ka trika Dekhke Apka Hi Fan Hogya ❤ Hats Off To You - Kbhi Haar Mt Manna ✨ Bohot Hi Badhiya, As A Creator I Really Appreciate Your Hardwork 💖🔥🙏",5,1,2025-10-03T18:44:08Z
YTcl2ImdSfw,UgzPhzLExiWFeJ0AOKF4AaABAg.ANpOY8GbKImANqQfHLeAbx,reply,UgzPhzLExiWFeJ0AOKF4AaABAg,Thank you so much for your kind words. 🙏🏽,1,0,2025-10-04T04:21:58Z
YTcl2ImdSfw,UgwxrtD-gn-wknGBSTp4AaABAg,top_level,,Sir aapka review dekh k Hisense ka tv 2021 mein liya tha 3 saal mein motherboard kharaab ho gaya... Aap par bahot vishwas karte hai after sales service aur quality bhi important hai... Aapke review mein dusro ko bhi bhejtaa hu,1,0,2025-10-28T20:12:16Z
YTcl2ImdSfw,UgyTeYkmQas9aFjPvwN4AaABAg,top_level,,"I always used to say <b>har tv sony nahi hota</b> but now it just seems like they are ripping customer off, a lot especially in under Rs 50,000 segment. This video confirms that.",14,3,2025-09-13T12:40:22Z
YTcl2ImdSfw,UgyTeYkmQas9aFjPvwN4AaABAg.AN0F0NI3dDkAONKAQRD-gg,reply,UgyTeYkmQas9aFjPvwN4AaABAg,Sony is the Best Man.. don&#39;t judge it after watching his Video.. he is getting paid by companies to promote them..😂,0,0,2025-10-17T08:19:21Z
YTcl2ImdSfw,UgyTeYkmQas9aFjPvwN4AaABAg.AN0F0NI3dDkAONWhlFgzzN,reply,UgyTeYkmQas9aFjPvwN4AaABAg,"​@AnkitTiwari-qt5dsI&#39;m using Sony TV for more than a decade, I&#39;ve also bought Samsung LG TCL. I don&#39;t worship any brands. Its just a product. I don&#39;t buy things just for a name.",0,0,2025-10-17T10:08:54Z
YTcl2ImdSfw,UgyTeYkmQas9aFjPvwN4AaABAg.AN0F0NI3dDkAOjr-t-r-IJ,reply,UgyTeYkmQas9aFjPvwN4AaABAg,"​​@AnkitTiwari-qt5dsI know sony is brand I myself got sony tv today itself, but nah man samsung vision ai is way better in colour details due to high brightness!! It&#39;s way good in detailing!<br><br>After edit: and yea sony&#39;s warmth colour gives good details too but due to low brightness the black colours are not shown properly!",0,0,2025-10-26T11:37:33Z
YTcl2ImdSfw,Ugyvp6mCj7LoWMBA_HJ4AaABAg,top_level,,"<a href=""https://www.youtube.com/watch?v=YTcl2ImdSfw&amp;t=2012"">33:32</a> सोनी मे डिटेल्स हेअर के ऊपर आख के उपर पुरी तरह से गायब है..... सॅमसंग लडके की राईट आँख मे डिटेल्स और लडकी की हेअर मे डिटेल्स पुरी तरह से दिखा रहा है.... शानदार कम्पॅरिझन विनीत सर.....👌<br><br> ऐसा ही कम्पॅरिझन 2025 ॲमेझॉन फ्लिपकार्ट सेल से पहले.. 55   और 65 इंच मे भी करके दिखाईये ....🙏",5,0,2025-09-16T01:36:22Z
YTcl2ImdSfw,UgyzEzCJScwb9d8L_Cl4AaABAg,top_level,,Can you please suggest me best led under 50-60k I will prefer 65 inch,11,0,2025-09-13T09:19:19Z
YTcl2ImdSfw,UgybQKqB6w6qwyljR8B4AaABAg,top_level,,Wow sir best content only in this channel❤❤❤,4,0,2025-09-13T08:29:07Z
YTcl2ImdSfw,UgxK6dFt1k6DPwqq5PR4AaABAg,top_level,,TV Comparison King! Well done as usual to you and your team.,2,0,2025-09-20T09:34:23Z
YTcl2ImdSfw,UgzOYoOyk5F30hifoxR4AaABAg,top_level,,"Hi Sir aapne...<br><br> XIAOMI ke X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) ko es list me kyu nhi rakha... please reply...<br>.<br>.<br><br>Or aapke es chennal ko me bahut dino se dekh raha hu aapke batane ka tarika ek dam alag hai aapke bolne ka trika ek no:👌aap jab aani baat batate he video k last me ume me jo samjh paaya hu saachaye, imaandari dikhati hai...or aap yese ho bhi... aapake sabhee vedeos kee sameeksha ke lie dhanyavaad ❤❤..<br>or ek baat apkaa chehra kuchh Abhishek bachaan sir se bhi milta hai...👌<br><br>Saayad es comment k baad kuchh log.......",8,1,2025-09-13T13:15:09Z
YTcl2ImdSfw,UgzOYoOyk5F30hifoxR4AaABAg.AN0J-9XpPxrAN2qq-6CGUA,reply,UgzOYoOyk5F30hifoxR4AaABAg,😊❤ Xiaomi X Pro Qled TV 43 Best Tv hai,0,0,2025-09-14T12:58:05Z
YTcl2ImdSfw,UgzAUOLVuhQ5f-Uo7ZR4AaABAg,top_level,,❤ love your work,1,0,2025-10-15T03:53:57Z
YTcl2ImdSfw,UgzqlUI1mu5VHg7kdwR4AaABAg,top_level,,I like your videos sir thank you so much ❤❤❤❤,2,0,2025-09-16T05:33:12Z
YTcl2ImdSfw,UgzvqvxUZhOcf3zijXd4AaABAg,top_level,,Your last word&#39;s are really heart touching sir,1,0,2025-09-28T13:22:24Z
YTcl2ImdSfw,UgxBsuPpJJq6rehnc2V4AaABAg,top_level,,Very good sir 👍🏻👍🏻👍🏻,2,0,2025-09-13T04:09:02Z
YTcl2ImdSfw,UgyoFCIAkReolAZIyXZ4AaABAg,top_level,,Bhut shandaar perfect video comparison h sir....super❤❤,1,0,2025-09-14T06:34:00Z
YTcl2ImdSfw,Ugzu3bWg4C3plR7UV394AaABAg,top_level,,55 inch TV video plz asap sir. Anyways great video sir,2,0,2025-09-15T13:43:53Z
YTcl2ImdSfw,UgyRs1N3jKL7giW6wZV4AaABAg,top_level,,for the past 20 yrs I have been using Sony 21inch CRT.. just a month ago its degausser stopped working and the CRT panel is showing incorrect colours. Time to upgrade for a new TV. Thinking of Sony again for its quality - not just picture quality its reliability as well.,6,2,2025-09-13T13:11:01Z
YTcl2ImdSfw,UgyRs1N3jKL7giW6wZV4AaABAg.AN0IWs2p21UANI17ynx9m9,reply,UgyRs1N3jKL7giW6wZV4AaABAg,"Same, my Sony led TV lasted for 16-17 years!",0,0,2025-09-20T10:25:24Z
YTcl2ImdSfw,UgyRs1N3jKL7giW6wZV4AaABAg.AN0IWs2p21UAO9LrMiIh7N,reply,UgyRs1N3jKL7giW6wZV4AaABAg,Mine lasted 14 years..tv fell down and got damaged. Didn&#39;t face any issues with it,1,0,2025-10-11T22:04:44Z
