year,country_code,country_name,value,unit,source
2017,ESP,Spain,25112.7133591828,LCU per capita,World Bank
2018,ESP,Spain,25922.6137157721,LCU per capita,World Bank
2019,ESP,Spain,26633.1689966113,LCU per capita,World Bank
2020,ESP,Spain,23886.9670374369,LCU per capita,World Bank
2021,ESP,Spain,26214.6255041305,LCU per capita,World Bank
2022,ESP,Spain,28870.9466195841,LCU per capita,World Bank
2023,ESP,Spain,30841.1056444839,LCU per capita,World Bank
2024,ESP,Spain,32443.2688463171,LCU per capita,World Bank
1960,FRA,France,989.579558873392,LCU per capita,World Bank
1961,FRA,France,1061.09295494663,LCU per capita,World Bank
1962,FRA,France,1178.44741410515,LCU per capita,World Bank
1963,FRA,France,1307.620324064,LCU per capita,World Bank
1964,FRA,France,1434.41011862557,LCU per capita,World Bank
1965,FRA,France,1534.29612116431,LCU per capita,World Bank
1966,FRA,France,1646.11419819236,LCU per capita,World Bank
1967,FRA,France,1764.02162097113,LCU per capita,World Bank
1968,FRA,France,1905.29685414546,LCU per capita,World Bank
1969,FRA,France,2169.34317038955,LCU per capita,World Bank
1970,FRA,France,2408.87174612408,LCU per capita,World Bank
1971,FRA,France,2664.30077985616,LCU per capita,World Bank
1972,FRA,France,2942.24259963058,LCU per capita,World Bank
1973,FRA,France,3342.61990257334,LCU per capita,World Bank
1974,FRA,France,3867.55091780646,LCU per capita,World Bank
1975,FRA,France,4339.22444801203,LCU per capita,World Bank
1976,FRA,France,4990.68425593616,LCU per capita,World Bank
1977,FRA,France,5593.76514538922,LCU per capita,World Bank
1978,FRA,France,6330.18069380237,LCU per capita,World Bank
1979,FRA,France,7211.001717702,LCU per capita,World Bank
1980,FRA,France,8159.21407360803,LCU per capita,World Bank
1981,FRA,France,9139.94161467205,LCU per capita,World Bank
1982,FRA,France,10413.0449074932,LCU per capita,World Bank
1983,FRA,France,11424.077316149,LCU per capita,World Bank
1984,FRA,France,12338.4575356244,LCU per capita,World Bank
1985,FRA,France,13220.0655921539,LCU per capita,World Bank
1986,FRA,France,14251.035386929,LCU per capita,World Bank
1987,FRA,France,14947.9761758806,LCU per capita,World Bank
1988,FRA,France,16055.3788968285,LCU per capita,World Bank
1989,FRA,France,17145.2882486604,LCU per capita,World Bank
1990,FRA,France,17993.9699639958,LCU per capita,World Bank
1991,FRA,France,18556.1244222067,LCU per capita,World Bank
1992,FRA,France,19144.8784860647,LCU per capita,World Bank
1993,FRA,France,19309.6490007782,LCU per capita,World Bank
1994,FRA,France,19852.7032418094,LCU per capita,World Bank
1995,FRA,France,20470.0589812509,LCU per capita,World Bank
1996,FRA,France,21062.4507903203,LCU per capita,World Bank
1997,FRA,France,21783.4922340167,LCU per capita,World Bank
1998,FRA,France,22674.4673644181,LCU per capita,World Bank
1999,FRA,France,23538.5248345401,LCU per capita,World Bank
2000,FRA,France,24596.184082247,LCU per capita,World Bank
2001,FRA,France,25410.9497436925,LCU per capita,World Bank
2002,FRA,France,25827.4693020669,LCU per capita,World Bank
2003,FRA,France,26435.2696082585,LCU per capita,World Bank
2004,FRA,France,27449.5456594503,LCU per capita,World Bank
2005,FRA,France,28394.7538917407,LCU per capita,World Bank
2006,FRA,France,29624.6387786228,LCU per capita,World Bank
2007,FRA,France,30905.6141277716,LCU per capita,World Bank
2008,FRA,France,31617.8071042233,LCU per capita,World Bank
2009,FRA,France,30633.89088529,LCU per capita,World Bank
2010,FRA,France,31445.6981047227,LCU per capita,World Bank
2011,FRA,France,32438.1921686639,LCU per capita,World Bank
2012,FRA,France,32545.0028609762,LCU per capita,World Bank
2013,FRA,France,32894.4700873355,LCU per capita,World Bank
2014,FRA,France,33212.0547531718,LCU per capita,World Bank
2015,FRA,France,33749.2053888341,LCU per capita,World Bank
2016,FRA,France,34123.4226240041,LCU per capita,World Bank
2017,FRA,France,34940.4779161129,LCU per capita,World Bank
2018,FRA,France,35864.3247150749,LCU per capita,World Bank
2019,FRA,France,37173.557217254,LCU per capita,World Bank
2020,FRA,France,34983.6785224385,LCU per capita,World Bank
2021,FRA,France,38125.5988935954,LCU per capita,World Bank
2022,FRA,France,40101.5543741524,LCU per capita,World Bank
2023,FRA,France,42104.5483779481,LCU per capita,World Bank
2024,FRA,France,43539.6861614321,LCU per capita,World Bank
1960,GBR,United Kingdom,564.929780103552,LCU per capita,World Bank
1961,GBR,United Kingdom,594.274361818275,LCU per capita,World Bank
1962,GBR,United Kingdom,620.755728273812,LCU per capita,World Bank
1963,GBR,United Kingdom,654.349321633812,LCU per capita,World Bank
1964,GBR,United Kingdom,709.270181313337,LCU per capita,World Bank
1965,GBR,United Kingdom,760.016319996162,LCU per capita,World Bank
1966,GBR,United Kingdom,802.185406376404,LCU per capita,World Bank
1967,GBR,United Kingdom,839.54575367568,LCU per capita,World Bank
1968,GBR,United Kingdom,903.611812224661,LCU per capita,World Bank
1969,GBR,United Kingdom,969.732680222928,LCU per capita,World Bank
1970,GBR,United Kingdom,1061.72151284735,LCU per capita,World Bank
1971,GBR,United Kingdom,1176.90465418388,LCU per capita,World Bank
1972,GBR,United Kingdom,1310.85331088926,LCU per capita,World Bank
1973,GBR,United Kingdom,1513.84114328429,LCU per capita,World Bank
1974,GBR,United Kingdom,1712.95803907005,LCU per capita,World Bank
1975,GBR,United Kingdom,2146.27473508603,LCU per capita,World Bank
1976,GBR,United Kingdom,2543.49381612115,LCU per capita,World Bank
1977,GBR,United Kingdom,2923.16656526702,LCU per capita,World Bank
1978,GBR,United Kingdom,3381.28722384581,LCU per capita,World Bank
1979,GBR,United Kingdom,3956.60033198955,LCU per capita,World Bank
1980,GBR,United Kingdom,4594.10792472011,LCU per capita,World Bank
1981,GBR,United Kingdom,5052.07008030645,LCU per capita,World Bank
1982,GBR,United Kingdom,5523.88292563075,LCU per capita,World Bank
1983,GBR,United Kingdom,6075.0854102033,LCU per capita,World Bank
1984,GBR,United Kingdom,6521.70202115229,LCU per capita,World Bank
1985,GBR,United Kingdom,7065.45592321508,LCU per capita,World Bank
1986,GBR,United Kingdom,7619.07233195174,LCU per capita,World Bank
1987,GBR,United Kingdom,8377.46123599412,LCU per capita,World Bank
1988,GBR,United Kingdom,9352.67421436783,LCU per capita,World Bank
1989,GBR,United Kingdom,10204.9471631258,LCU per capita,World Bank
1990,GBR,United Kingdom,10994.256491444,LCU per capita,World Bank
1991,GBR,United Kingdom,11565.0203778337,LCU per capita,World Bank
1992,GBR,United Kingdom,12103.8443253661,LCU per capita,World Bank
1993,GBR,United Kingdom,12704.2132196729,LCU per capita,World Bank
1994,GBR,United Kingdom,13563.3364609753,LCU per capita,World Bank
1995,GBR,United Kingdom,14265.1100854323,LCU per capita,World Bank
1996,GBR,United Kingdom,15158.6953415986,LCU per capita,World Bank
1997,GBR,United Kingdom,16111.2897631793,LCU per capita,World Bank
1998,GBR,United Kingdom,17164.1125012419,LCU per capita,World Bank
1999,GBR,United Kingdom,17717.3024732805,LCU per capita,World Bank
2000,GBR,United Kingdom,18742.4500166524,LCU per capita,World Bank
2001,GBR,United Kingdom,19491.3628835532,LCU per capita,World Bank
2002,GBR,United Kingdom,20300.1225575424,LCU per capita,World Bank
2003,GBR,United Kingdom,21337.5473743049,LCU per capita,World Bank
2004,GBR,United Kingdom,22229.8811735466,LCU per capita,World Bank
2005,GBR,United Kingdom,23398.0261917287,LCU per capita,World Bank
2006,GBR,United Kingdom,24097.5781478802,LCU per capita,World Bank
2007,GBR,United Kingdom,24958.7822328663,LCU per capita,World Bank
2008,GBR,United Kingdom,25443.220463962,LCU per capita,World Bank
2009,GBR,United Kingdom,24660.9181956466,LCU per capita,World Bank
2010,GBR,United Kingdom,25638.8911481492,LCU per capita,World Bank
2011,GBR,United Kingdom,26392.1341549106,LCU per capita,World Bank
2012,GBR,United Kingdom,26647.7060476213,LCU per capita,World Bank
2013,GBR,United Kingdom,27281.2329471928,LCU per capita,World Bank
2014,GBR,United Kingdom,28307.675642216,LCU per capita,World Bank
2015,GBR,United Kingdom,28802.267699115,LCU per capita,World Bank
2016,GBR,United Kingdom,29644.885454296,LCU per capita,World Bank
2017,GBR,United Kingdom,31229.3454203681,LCU per capita,World Bank
2018,GBR,United Kingdom,32027.1990828041,LCU per capita,World Bank
2019,GBR,United Kingdom,33492.9237141871,LCU per capita,World Bank
2020,GBR,United Kingdom,30842.068200887,LCU per capita,World Bank
2021,GBR,United Kingdom,34322.3904215932,LCU per capita,World Bank
2022,GBR,United Kingdom,37575.2618188273,LCU per capita,World Bank
2023,GBR,United Kingdom,39400.3825264264,LCU per capita,World Bank
2024,GBR,United Kingdom,40821.865843827,LCU per capita,World Bank
1960,IDN,Indonesia,4382.98103188511,LCU per capita,World Bank
1961,IDN,Indonesia,5122.7404086048,LCU per capita,World Bank
1962,IDN,Indonesia,14201.7448837146,LCU per capita,World Bank
1963,IDN,Indonesia,32983.3735728895,LCU per capita,World Bank
1964,IDN,Indonesia,70962.6020561053,LCU per capita,World Bank
1965,IDN,Indonesia,232200.165875583,LCU per capita,World Bank
1966,IDN,Indonesia,2996.35560301252,LCU per capita,World Bank
1967,IDN,Indonesia,7868.47255778199,LCU per capita,World Bank
1968,IDN,Indonesia,18893.5576668676,LCU per capita,World Bank
1969,IDN,Indonesia,23845.1501812974,LCU per capita,World Bank
1970,IDN,Indonesia,28446.0596349592,LCU per capita,World Bank
1971,IDN,Indonesia,30339.0363114329,LCU per capita,World Bank
1972,IDN,Indonesia,36086.5760223336,LCU per capita,World Bank
1973,IDN,Indonesia,51941.7122950176,LCU per capita,World Bank
1974,IDN,Indonesia,79350.4447841779,LCU per capita,World Bank
1975,IDN,Indonesia,91675.1155503289,LCU per capita,World Bank
1976,IDN,Indonesia,111223.596047617,LCU per capita,World Bank
1977,IDN,Indonesia,132330.407984013,LCU per capita,World Bank
1978,IDN,Indonesia,154130.41553713,LCU per capita,World Bank
1979,IDN,Indonesia,209997.833118852,LCU per capita,World Bank
1980,IDN,Indonesia,291606.864936508,LCU per capita,World Bank
1981,IDN,Indonesia,341686.644856658,LCU per capita,World Bank
1982,IDN,Indonesia,369588.623167465,LCU per capita,World Bank
1983,IDN,Indonesia,440571.823177652,LCU per capita,World Bank
1984,IDN,Indonesia,507724.528745052,LCU per capita,World Bank
1985,IDN,Indonesia,544375.085687444,LCU per capita,World Bank
1986,IDN,Indonesia,577954.237890257,LCU per capita,World Bank
1987,IDN,Indonesia,684652.814884742,LCU per capita,World Bank
1988,IDN,Indonesia,764372.227620396,LCU per capita,World Bank
1989,IDN,Indonesia,882960.381656925,LCU per capita,World Bank
1990,IDN,Indonesia,1013518.18614186,LCU per capita,World Bank
1991,IDN,Indonesia,1159401.12894737,LCU per capita,World Bank
1992,IDN,Indonesia,1302003.92179182,LCU per capita,World Bank
1993,IDN,Indonesia,1641048.72767809,LCU per capita,World Bank
1994,IDN,Indonesia,1892099.50273213,LCU per capita,World Bank
1995,IDN,Indonesia,2206975.27716726,LCU per capita,World Bank
1996,IDN,Indonesia,2550613.72997786,LCU per capita,World Bank
1997,IDN,Indonesia,2950285.27580131,LCU per capita,World Bank
1998,IDN,Indonesia,4298115.64384239,LCU per capita,World Bank
1999,IDN,Indonesia,4769695.46977252,LCU per capita,World Bank
2000,IDN,Indonesia,6005282.17175861,LCU per capita,World Bank
2001,IDN,Indonesia,7235444.9108326,LCU per capita,World Bank
2002,IDN,Indonesia,7957730.09313247,LCU per capita,World Bank
2003,IDN,Indonesia,8603767.33483462,LCU per capita,World Bank
2004,IDN,Indonesia,9610443.08320437,LCU per capita,World Bank
2005,IDN,Indonesia,11431809.0306887,LCU per capita,World Bank
2006,IDN,Indonesia,13664993.873777,LCU per capita,World Bank
2007,IDN,Indonesia,15980642.7412381,LCU per capita,World Bank
2008,IDN,Indonesia,19873687.938623,LCU per capita,World Bank
2009,IDN,Indonesia,22243167.4940334,LCU per capita,World Bank
2010,IDN,Indonesia,27126341.364064,LCU per capita,World Bank
2011,IDN,Indonesia,30524040.2862016,LCU per capita,World Bank
2012,IDN,Indonesia,33132411.6230022,LCU per capita,World Bank
2013,IDN,Indonesia,36195890.1200437,LCU per capita,World Bank
2014,IDN,Indonesia,39460038.6290732,LCU per capita,World Bank
2015,IDN,Indonesia,42566940.4199055,LCU per capita,World Bank
2016,IDN,Indonesia,45364594.2741617,LCU per capita,World Bank
2017,IDN,Indonesia,49221561.3264633,LCU per capita,World Bank
2018,IDN,Indonesia,53330149.3095513,LCU per capita,World Bank
2019,IDN,Indonesia,56337373.908123,LCU per capita,World Bank
2020,IDN,Indonesia,54652450.450337,LCU per capita,World Bank
2021,IDN,Indonesia,59676148.056223,LCU per capita,World Bank
2022,IDN,Indonesia,68354643.1172893,LCU per capita,World Bank
2023,IDN,Indonesia,72335523.8576048,LCU per capita,World Bank
2024,IDN,Indonesia,76033306.3350058,LCU per capita,World Bank
1960,IND,India,402.790127954625,LCU per capita,World Bank
1961,IND,India,416.156771664786,LCU per capita,World Bank
1962,IND,India,436.685206225317,LCU per capita,World Bank
1963,IND,India,490.154773765439,LCU per capita,World Bank
1964,IND,India,558.194848119544,LCU per capita,World Bank
1965,IND,India,575.264482599636,LCU per capita,World Bank
1966,IND,India,636.574024456237,LCU per capita,World Bank
1967,IND,India,729.920671375063,LCU per capita,World Bank
1968,IND,India,756.797661133157,LCU per capita,World Bank
1969,IND,India,816.006441002652,LCU per capita,World Bank
1970,IND,India,852.462141577657,LCU per capita,World Bank
1971,IND,India,892.837015373834,LCU per capita,World Bank
1972,IND,India,963.103532572979,LCU per capita,World Bank
1973,IND,India,1146.86549994332,LCU per capita,World Bank
1974,IND,India,1324.64645318033,LCU per capita,World Bank
1975,IND,India,1389.76156630699,LCU per capita,World Bank
1976,IND,India,1463.24110163136,LCU per capita,World Bank
1977,IND,India,1619.69945719647,LCU per capita,World Bank
1978,IND,India,1715.88416304097,LCU per capita,World Bank
1979,IND,India,1843.31550199778,LCU per capita,World Bank
1980,IND,India,2144.56979967492,LCU per capita,World Bank
1981,IND,India,2455.82529848639,LCU per capita,World Bank
1982,IND,India,2674.1213461934,LCU per capita,World Bank
1983,IND,India,3039.57882811772,LCU per capita,World Bank
1984,IND,India,3321.92880457555,LCU per capita,World Bank
1985,IND,India,3664.0897437987,LCU per capita,World Bank
1986,IND,India,4003.60381550201,LCU per capita,World Bank
1987,IND,India,4440.99167448429,LCU per capita,World Bank
1988,IND,India,5135.31866777526,LCU per capita,World Bank
1989,IND,India,5762.69307589291,LCU per capita,World Bank
1990,IND,India,6573.20769114041,LCU per capita,World Bank
1991,IND,India,7378.24549816071,LCU per capita,World Bank
1992,IND,India,8301.06941562571,LCU per capita,World Bank
1993,IND,India,9368.77994799164,LCU per capita,World Bank
1994,IND,India,10779.0704919902,LCU per capita,World Bank
1995,IND,India,12413.8017265344,LCU per capita,World Bank
1996,IND,India,14103.9538372701,LCU per capita,World Bank
1997,IND,India,15334.171800312,LCU per capita,World Bank
1998,IND,India,17251.2933465826,LCU per capita,World Bank
1999,IND,India,19001.9408995185,LCU per capita,World Bank
2000,IND,India,20012.3565224494,LCU per capita,World Bank
2001,IND,India,21293.0512233027,LCU per capita,World Bank
2002,IND,India,22557.6068468562,LCU per capita,World Bank
2003,IND,India,24819.2575280371,LCU per capita,World Bank
2004,IND,India,27851.9415646374,LCU per capita,World Bank
2005,IND,India,31229.6060116144,LCU per capita,World Bank
2006,IND,India,35991.738105202,LCU per capita,World Bank
2007,IND,India,40969.5834388522,LCU per capita,World Bank
2008,IND,India,45377.0086872283,LCU per capita,World Bank
2009,IND,India,51638.3412591912,LCU per capita,World Bank
2010,IND,India,60738.054532186,LCU per capita,World Bank
2011,IND,India,68659.4781042526,LCU per capita,World Bank
2012,IND,India,76854.9782511421,LCU per capita,World Bank
2013,IND,India,85610.3191792489,LCU per capita,World Bank
2014,IND,India,93886.6384551829,LCU per capita,World Bank
2015,IND,India,102498.823099949,LCU per capita,World Bank
2016,IND,India,113213.534765209,LCU per capita,World Bank
2017,IND,India,124334.481013967,LCU per capita,World Bank
2018,IND,India,136014.408714363,LCU per capita,World Bank
2019,IND,India,143340.8543525,LCU per capita,World Bank
2020,IND,India,139648.948481646,LCU per capita,World Bank
2021,IND,India,164895.530040952,LCU per capita,World Bank
2022,IND,India,186051.171403893,LCU per capita,World Bank
2023,IND,India,206601.864607184,LCU per capita,World Bank
2024,IND,India,224854.316551007,LCU per capita,World Bank
1960,ITA,Italy,270.988155096194,LCU per capita,World Bank
1961,ITA,Italy,299.22107886675,LCU per capita,World Bank
1962,ITA,Italy,333.769025260629,LCU per capita,World Bank
1963,ITA,Italy,379.468823901424,LCU per capita,World Bank
1964,ITA,Italy,412.225090156098,LCU per capita,World Bank
1965,ITA,Italy,440.595492522552,LCU per capita,World Bank
1966,ITA,Italy,474.124730236943,LCU per capita,World Bank
1967,ITA,Italy,518.011943695861,LCU per capita,World Bank
1968,ITA,Italy,558.256468585954,LCU per capita,World Bank
1969,ITA,Italy,613.233039662092,LCU per capita,World Bank
1970,ITA,Italy,687.512395058884,LCU per capita,World Bank
1971,ITA,Italy,746.890537303954,LCU per capita,World Bank
1972,ITA,Italy,813.807289981518,LCU per capita,World Bank
1973,ITA,Italy,973.840361286795,LCU per capita,World Bank
1974,ITA,Italy,1220.14184207732,LCU per capita,World Bank
1975,ITA,Italy,1391.32386877358,LCU per capita,World Bank
1976,ITA,Italy,1740.59758865406,LCU per capita,World Bank
1977,ITA,Italy,2108.47265512892,LCU per capita,World Bank
1978,ITA,Italy,2472.21258077822,LCU per capita,World Bank
1979,ITA,Italy,3023.50823716339,LCU per capita,World Bank
1980,ITA,Italy,3772.78093729613,LCU per capita,World Bank
1981,ITA,Italy,4479.96102770405,LCU per capita,World Bank
1982,ITA,Italy,5278.16367306841,LCU per capita,World Bank
1983,ITA,Italy,6152.23240461781,LCU per capita,World Bank
1984,ITA,Italy,7031.28988500181,LCU per capita,World Bank
1985,ITA,Italy,7878.9412753374,LCU per capita,World Bank
1986,ITA,Italy,8686.83174678563,LCU per capita,World Bank
1987,ITA,Italy,9521.52263144521,LCU per capita,World Bank
1988,ITA,Italy,10579.7075534483,LCU per capita,World Bank
1989,ITA,Italy,11581.3043532195,LCU per capita,World Bank
1990,ITA,Italy,12758.8523929446,LCU per capita,World Bank
1991,ITA,Italy,13899.265856487,LCU per capita,World Bank
1992,ITA,Italy,14588.9528806292,LCU per capita,World Bank
1993,ITA,Italy,15048.7812804731,LCU per capita,World Bank
1994,ITA,Italy,15891.3902405556,LCU per capita,World Bank
1995,ITA,Italy,17214.1753589625,LCU per capita,World Bank
1996,ITA,Italy,18248.6804804922,LCU per capita,World Bank
1997,ITA,Italy,19161.2615927349,LCU per capita,World Bank
1998,ITA,Italy,19944.8522305195,LCU per capita,World Bank
1999,ITA,Italy,20648.9133862966,LCU per capita,World Bank
2000,ITA,Italy,21776.5822789701,LCU per capita,World Bank
2001,ITA,Italy,22897.5154018778,LCU per capita,World Bank
2002,ITA,Italy,23638.1741166342,LCU per capita,World Bank
2003,ITA,Italy,24262.7473589172,LCU per capita,World Bank
2004,ITA,Italy,25159.9397587809,LCU per capita,World Bank
2005,ITA,Italy,25812.3696998911,LCU per capita,World Bank
2006,ITA,Italy,26815.2573171364,LCU per capita,World Bank
2007,ITA,Italy,27621.8833377836,LCU per capita,World Bank
2008,ITA,Italy,27504.1600673359,LCU per capita,World Bank
2009,ITA,Italy,26579.9787203368,LCU per capita,World Bank
2010,ITA,Italy,26988.1428279622,LCU per capita,World Bank
2011,ITA,Italy,27539.5002045835,LCU per capita,World Bank
2012,ITA,Italy,27094.2201945077,LCU per capita,World Bank
2013,ITA,Italy,26835.1917565196,LCU per capita,World Bank
2014,ITA,Italy,27119.5710620567,LCU per capita,World Bank
2015,ITA,Italy,27424.6078817884,LCU per capita,World Bank
2016,ITA,Italy,28436.635758633,LCU per capita,World Bank
2017,ITA,Italy,29230.6362101209,LCU per capita,World Bank
2018,ITA,Italy,29874.222630204,LCU per capita,World Bank
2019,ITA,Italy,30444.9150992295,LCU per capita,World Bank
2020,ITA,Italy,28453.9130811933,LCU per capita,World Bank
2021,ITA,Italy,31504.2015418317,LCU per capita,World Bank
2022,ITA,Italy,34171.3149260831,LCU per capita,World Bank
2023,ITA,Italy,35939.7831709354,LCU per capita,World Bank
2024,ITA,Italy,36926.8953765539,LCU per capita,World Bank
1960,JPN,Japan,181621.069446522,LCU per capita,World Bank
1961,JPN,Japan,217232.077272828,LCU per capita,World Bank
1962,JPN,Japan,244139.448443906,LCU per capita,World Bank
1963,JPN,Japan,276482.062460637,LCU per capita,World Bank
1964,JPN,Japan,321573.300248723,LCU per capita,World Bank
1965,JPN,Japan,354074.047526439,LCU per capita,World Bank
1966,JPN,Japan,407593.499848745,LCU per capita,World Bank
1967,JPN,Japan,472829.984030034,LCU per capita,World Bank
1968,JPN,Japan,553429.161792886,LCU per capita,World Bank
1969,JPN,Japan,642559.489806463,LCU per capita,World Bank
1970,JPN,Japan,749031.291190778,LCU per capita,World Bank
1971,JPN,Japan,806899.850922921,LCU per capita,World Bank
1972,JPN,Japan,912265.968587902,LCU per capita,World Bank
1973,JPN,Japan,1095371.24875123,LCU per capita,World Bank
1974,JPN,Japan,1287223.78345527,LCU per capita,World Bank
1975,JPN,Japan,1405374.35514865,LCU per capita,World Bank
1976,JPN,Japan,1561622.40876967,LCU per capita,World Bank
1977,JPN,Japan,1724204.88242939,LCU per capita,World Bank
1978,JPN,Japan,1883048.18160695,LCU per capita,World Bank
1979,JPN,Japan,2025606.06545,LCU per capita,World Bank
1980,JPN,Japan,2175263.3185768,LCU per capita,World Bank
1981,JPN,Japan,2318028.17716151,LCU per capita,World Bank
1982,JPN,Japan,2421952.05150236,LCU per capita,World Bank
1983,JPN,Japan,2503627.70564175,LCU per capita,World Bank
1984,JPN,Japan,2645680.02310069,LCU per capita,World Bank
1985,JPN,Japan,2828699.13773099,LCU per capita,World Bank
1986,JPN,Japan,2943925.89682422,LCU per capita,World Bank
1987,JPN,Japan,3053374.38582277,LCU per capita,World Bank
1988,JPN,Japan,3269516.12844067,LCU per capita,World Bank
1989,JPN,Japan,3510649.81461619,LCU per capita,World Bank
1990,JPN,Japan,3776230.76560197,LCU per capita,World Bank
1991,JPN,Japan,3988859.38920977,LCU per capita,World Bank
1992,JPN,Japan,4077359.31150492,LCU per capita,World Bank
1993,JPN,Japan,4090173.52052808,LCU per capita,World Bank
1994,JPN,Japan,4115452.3957884,LCU per capita,World Bank
1995,JPN,Japan,4192532.99540933,LCU per capita,World Bank
1996,JPN,Japan,4310054.31109203,LCU per capita,World Bank
1997,JPN,Japan,4368494.4112584,LCU per capita,World Bank
1998,JPN,Japan,4296858.38607595,LCU per capita,World Bank
1999,JPN,Japan,4221348.64290734,LCU per capita,World Bank
2000,JPN,Japan,4282171.66102978,LCU per capita,World Bank
2001,JPN,Japan,4246351.91782869,LCU per capita,World Bank
2002,JPN,Japan,4175395.66087332,LCU per capita,World Bank
2003,JPN,Japan,4168827.41665231,LCU per capita,World Bank
2004,JPN,Japan,4223673.10838206,LCU per capita,World Bank
2005,JPN,Japan,4260085.46406518,LCU per capita,World Bank
2006,JPN,Japan,4297644.18790183,LCU per capita,World Bank
2007,JPN,Japan,4342211.38897352,LCU per capita,World Bank
2008,JPN,Japan,4232315.34479124,LCU per capita,World Bank
2009,JPN,Japan,3962434.88718986,LCU per capita,World Bank
2010,JPN,Japan,4052443.97595065,LCU per capita,World Bank
2011,JPN,Japan,4004552.0327302,LCU per capita,World Bank
2012,JPN,Japan,4029588.10301734,LCU per capita,World Bank
2013,JPN,Japan,4128818.70610852,LCU per capita,World Bank
2014,JPN,Japan,4227786.85690939,LCU per capita,World Bank
2015,JPN,Japan,4398232.67081429,LCU per capita,World Bank
2016,JPN,Japan,4432837.82933048,LCU per capita,World Bank
2017,JPN,Japan,4517009.26188451,LCU per capita,World Bank
2018,JPN,Japan,4557327.83433614,LCU per capita,World Bank
2019,JPN,Japan,4578327.13431728,LCU per capita,World Bank
2020,JPN,Japan,4430854.34140392,LCU per capita,World Bank
2021,JPN,Japan,4610573.32397116,LCU per capita,World Bank
2022,JPN,Japan,4755979.63888732,LCU per capita,World Bank
2023,JPN,Japan,5036470.22305852,LCU per capita,World Bank
2024,JPN,Japan,5242153.27190793,LCU per capita,World Bank
1960,KOR,"Korea, Rep.",10079.0112925706,LCU per capita,World Bank
1961,KOR,"Korea, Rep.",11852.9797378085,LCU per capita,World Bank
1962,KOR,"Korea, Rep.",13959.1740363135,LCU per capita,World Bank
1963,KOR,"Korea, Rep.",19191.7267811193,LCU per capita,World Bank
1964,KOR,"Korea, Rep.",26715.1178943942,LCU per capita,World Bank
1965,KOR,"Korea, Rep.",29371.5232578499,LCU per capita,World Bank
1966,KOR,"Korea, Rep.",36996.0548752392,LCU per capita,World Bank
1967,KOR,"Korea, Rep.",44930.4956296978,LCU per capita,World Bank
1968,KOR,"Korea, Rep.",56413.6118778524,LCU per capita,World Bank
1969,KOR,"Korea, Rep.",71956.0252249965,LCU per capita,World Bank
1970,KOR,"Korea, Rep.",88316.5931196492,LCU per capita,World Bank
1971,KOR,"Korea, Rep.",105353.258053231,LCU per capita,World Bank
1972,KOR,"Korea, Rep.",127651.042342242,LCU per capita,World Bank
1973,KOR,"Korea, Rep.",162234.285168211,LCU per capita,World Bank
1974,KOR,"Korea, Rep.",228679.21051914,LCU per capita,World Bank
1975,KOR,"Korea, Rep.",296430.983206836,LCU per capita,World Bank
1976,KOR,"Korea, Rep.",401932.87740195,LCU per capita,World Bank
1977,KOR,"Korea, Rep.",509584.874901114,LCU per capita,World Bank
1978,KOR,"Korea, Rep.",682392.646740792,LCU per capita,World Bank
1979,KOR,"Korea, Rep.",861770.571272584,LCU per capita,World Bank
1980,KOR,"Korea, Rep.",1032521.04493849,LCU per capita,World Bank
1981,KOR,"Korea, Rep.",1265208.95148052,LCU per capita,World Bank
1982,KOR,"Korea, Rep.",1443228.19467211,LCU per capita,World Bank
1983,KOR,"Korea, Rep.",1688033.56859113,LCU per capita,World Bank
1984,KOR,"Korea, Rep.",1917529.18802367,LCU per capita,World Bank
1985,KOR,"Korea, Rep.",2112379.08074902,LCU per capita,World Bank
1986,KOR,"Korea, Rep.",2445113.2408142,LCU per capita,World Bank
1987,KOR,"Korea, Rep.",2888489.15072886,LCU per capita,World Bank
1988,KOR,"Korea, Rep.",3446578.68466287,LCU per capita,World Bank
1989,KOR,"Korea, Rep.",3894413.3433601,LCU per capita,World Bank
1990,KOR,"Korea, Rep.",4673633.09995178,LCU per capita,World Bank
1991,KOR,"Korea, Rep.",5594885.34936399,LCU per capita,World Bank
1992,KOR,"Korea, Rep.",6335668.84784256,LCU per capita,World Bank
1993,KOR,"Korea, Rep.",7122141.63223639,LCU per capita,World Bank
1994,KOR,"Korea, Rep.",8323070.84388218,LCU per capita,World Bank
1995,KOR,"Korea, Rep.",9655265.49347769,LCU per capita,World Bank
1996,KOR,"Korea, Rep.",10744268.5869671,LCU per capita,World Bank
1997,KOR,"Korea, Rep.",11731203.531912,LCU per capita,World Bank
1998,KOR,"Korea, Rep.",11456086.8856306,LCU per capita,World Bank
1999,KOR,"Korea, Rep.",12547642.5529001,LCU per capita,World Bank
2000,KOR,"Korea, Rep.",13769415.2398508,LCU per capita,World Bank
2001,KOR,"Korea, Rep.",14824445.19297,LCU per capita,World Bank
2002,KOR,"Korea, Rep.",16409552.5684097,LCU per capita,World Bank
2003,KOR,"Korea, Rep.",17423316.0090561,LCU per capita,World Bank
2004,KOR,"Korea, Rep.",18860590.4777992,LCU per capita,World Bank
2005,KOR,"Korea, Rep.",19730083.2521853,LCU per capita,World Bank
2006,KOR,"Korea, Rep.",20699835.9892624,LCU per capita,World Bank
