year,country_code,country_name,value,unit,source
1991,MEX,Mexico,8890.0,USD (PPP),World Bank
1992,MEX,Mexico,9280.0,USD (PPP),World Bank
1993,MEX,Mexico,8840.0,USD (PPP),World Bank
1994,MEX,Mexico,9250.0,USD (PPP),World Bank
1995,MEX,Mexico,8620.0,USD (PPP),World Bank
1996,MEX,Mexico,9190.0,USD (PPP),World Bank
1997,MEX,Mexico,9930.0,USD (PPP),World Bank
1998,MEX,Mexico,10500.0,USD (PPP),World Bank
1999,MEX,Mexico,10800.0,USD (PPP),World Bank
2000,MEX,Mexico,11470.0,USD (PPP),World Bank
2001,MEX,Mexico,11530.0,USD (PPP),World Bank
2002,MEX,Mexico,11620.0,USD (PPP),World Bank
2003,MEX,Mexico,11930.0,USD (PPP),World Bank
2004,MEX,Mexico,12540.0,USD (PPP),World Bank
2005,MEX,Mexico,13070.0,USD (PPP),World Bank
2006,MEX,Mexico,14320.0,USD (PPP),World Bank
2007,MEX,Mexico,14790.0,USD (PPP),World Bank
2008,MEX,Mexico,15470.0,USD (PPP),World Bank
2009,MEX,Mexico,14960.0,USD (PPP),World Bank
2010,MEX,Mexico,15730.0,USD (PPP),World Bank
2011,MEX,Mexico,17010.0,USD (PPP),World Bank
2012,MEX,Mexico,17630.0,USD (PPP),World Bank
2013,MEX,Mexico,17640.0,USD (PPP),World Bank
2014,MEX,Mexico,18370.0,USD (PPP),World Bank
2015,MEX,Mexico,18600.0,USD (PPP),World Bank
2016,MEX,Mexico,19580.0,USD (PPP),World Bank
2017,MEX,Mexico,19970.0,USD (PPP),World Bank
2018,MEX,Mexico,20380.0,USD (PPP),World Bank
2019,MEX,Mexico,20370.0,USD (PPP),World Bank
2020,MEX,Mexico,18730.0,USD (PPP),World Bank
2021,MEX,Mexico,20250.0,USD (PPP),World Bank
2022,MEX,Mexico,22840.0,USD (PPP),World Bank
2023,MEX,Mexico,24240.0,USD (PPP),World Bank
2024,MEX,Mexico,24920.0,USD (PPP),World Bank
1990,NLD,Netherlands,18640.0,USD (PPP),World Bank
1991,NLD,Netherlands,19670.0,USD (PPP),World Bank
1992,NLD,Netherlands,20220.0,USD (PPP),World Bank
1993,NLD,Netherlands,20970.0,USD (PPP),World Bank
1994,NLD,Netherlands,22070.0,USD (PPP),World Bank
1995,NLD,Netherlands,23300.0,USD (PPP),World Bank
1996,NLD,Netherlands,24530.0,USD (PPP),World Bank
1997,NLD,Netherlands,25940.0,USD (PPP),World Bank
1998,NLD,Netherlands,27220.0,USD (PPP),World Bank
1999,NLD,Netherlands,29130.0,USD (PPP),World Bank
2000,NLD,Netherlands,31630.0,USD (PPP),World Bank
2001,NLD,Netherlands,32420.0,USD (PPP),World Bank
2002,NLD,Netherlands,33570.0,USD (PPP),World Bank
2003,NLD,Netherlands,33860.0,USD (PPP),World Bank
2004,NLD,Netherlands,35450.0,USD (PPP),World Bank
2005,NLD,Netherlands,37250.0,USD (PPP),World Bank
2006,NLD,Netherlands,40920.0,USD (PPP),World Bank
2007,NLD,Netherlands,43640.0,USD (PPP),World Bank
2008,NLD,Netherlands,44410.0,USD (PPP),World Bank
2009,NLD,Netherlands,43320.0,USD (PPP),World Bank
2010,NLD,Netherlands,45070.0,USD (PPP),World Bank
2011,NLD,Netherlands,46940.0,USD (PPP),World Bank
2012,NLD,Netherlands,47220.0,USD (PPP),World Bank
2013,NLD,Netherlands,49340.0,USD (PPP),World Bank
2014,NLD,Netherlands,49300.0,USD (PPP),World Bank
2015,NLD,Netherlands,50200.0,USD (PPP),World Bank
2016,NLD,Netherlands,51590.0,USD (PPP),World Bank
2017,NLD,Netherlands,55010.0,USD (PPP),World Bank
2018,NLD,Netherlands,58460.0,USD (PPP),World Bank
2019,NLD,Netherlands,60990.0,USD (PPP),World Bank
2020,NLD,Netherlands,60640.0,USD (PPP),World Bank
2021,NLD,Netherlands,69410.0,USD (PPP),World Bank
2022,NLD,Netherlands,76020.0,USD (PPP),World Bank
2023,NLD,Netherlands,77650.0,USD (PPP),World Bank
2024,NLD,Netherlands,83040.0,USD (PPP),World Bank
1990,POL,Poland,5860.0,USD (PPP),World Bank
1991,POL,Poland,5720.0,USD (PPP),World Bank
1992,POL,Poland,5920.0,USD (PPP),World Bank
1993,POL,Poland,6320.0,USD (PPP),World Bank
1994,POL,Poland,6860.0,USD (PPP),World Bank
1995,POL,Poland,7680.0,USD (PPP),World Bank
1996,POL,Poland,8290.0,USD (PPP),World Bank
1997,POL,Poland,8940.0,USD (PPP),World Bank
1998,POL,Poland,9490.0,USD (PPP),World Bank
1999,POL,Poland,10030.0,USD (PPP),World Bank
2000,POL,Poland,10670.0,USD (PPP),World Bank
2001,POL,Poland,11130.0,USD (PPP),World Bank
2002,POL,Poland,11750.0,USD (PPP),World Bank
2003,POL,Poland,12190.0,USD (PPP),World Bank
2004,POL,Poland,12990.0,USD (PPP),World Bank
2005,POL,Poland,13660.0,USD (PPP),World Bank
2006,POL,Poland,14820.0,USD (PPP),World Bank
2007,POL,Poland,16260.0,USD (PPP),World Bank
2008,POL,Poland,17990.0,USD (PPP),World Bank
2009,POL,Poland,18690.0,USD (PPP),World Bank
2010,POL,Poland,20300.0,USD (PPP),World Bank
2011,POL,Poland,22000.0,USD (PPP),World Bank
2012,POL,Poland,22830.0,USD (PPP),World Bank
2013,POL,Poland,23540.0,USD (PPP),World Bank
2014,POL,Poland,24480.0,USD (PPP),World Bank
2015,POL,Poland,25980.0,USD (PPP),World Bank
2016,POL,Poland,27250.0,USD (PPP),World Bank
2017,POL,Poland,28890.0,USD (PPP),World Bank
2018,POL,Poland,30980.0,USD (PPP),World Bank
2019,POL,Poland,34400.0,USD (PPP),World Bank
2020,POL,Poland,35720.0,USD (PPP),World Bank
2021,POL,Poland,39260.0,USD (PPP),World Bank
2022,POL,Poland,44270.0,USD (PPP),World Bank
2023,POL,Poland,44980.0,USD (PPP),World Bank
2024,POL,Poland,48680.0,USD (PPP),World Bank
1990,SAU,Saudi Arabia,49350.0,USD (PPP),World Bank
1991,SAU,Saudi Arabia,51820.0,USD (PPP),World Bank
1992,SAU,Saudi Arabia,52350.0,USD (PPP),World Bank
1993,SAU,Saudi Arabia,50960.0,USD (PPP),World Bank
1994,SAU,Saudi Arabia,49440.0,USD (PPP),World Bank
1995,SAU,Saudi Arabia,48990.0,USD (PPP),World Bank
1996,SAU,Saudi Arabia,49320.0,USD (PPP),World Bank
1997,SAU,Saudi Arabia,49610.0,USD (PPP),World Bank
1998,SAU,Saudi Arabia,49790.0,USD (PPP),World Bank
1999,SAU,Saudi Arabia,48350.0,USD (PPP),World Bank
2000,SAU,Saudi Arabia,48770.0,USD (PPP),World Bank
2001,SAU,Saudi Arabia,47250.0,USD (PPP),World Bank
2002,SAU,Saudi Arabia,45420.0,USD (PPP),World Bank
2003,SAU,Saudi Arabia,47790.0,USD (PPP),World Bank
2004,SAU,Saudi Arabia,51320.0,USD (PPP),World Bank
2005,SAU,Saudi Arabia,53620.0,USD (PPP),World Bank
2006,SAU,Saudi Arabia,55190.0,USD (PPP),World Bank
2007,SAU,Saudi Arabia,55880.0,USD (PPP),World Bank
2008,SAU,Saudi Arabia,58250.0,USD (PPP),World Bank
2009,SAU,Saudi Arabia,55890.0,USD (PPP),World Bank
2010,SAU,Saudi Arabia,60470.0,USD (PPP),World Bank
2011,SAU,Saudi Arabia,65640.0,USD (PPP),World Bank
2012,SAU,Saudi Arabia,66750.0,USD (PPP),World Bank
2013,SAU,Saudi Arabia,63920.0,USD (PPP),World Bank
2014,SAU,Saudi Arabia,64410.0,USD (PPP),World Bank
2015,SAU,Saudi Arabia,55590.0,USD (PPP),World Bank
2016,SAU,Saudi Arabia,51050.0,USD (PPP),World Bank
2017,SAU,Saudi Arabia,53970.0,USD (PPP),World Bank
2018,SAU,Saudi Arabia,59930.0,USD (PPP),World Bank
2019,SAU,Saudi Arabia,60110.0,USD (PPP),World Bank
2020,SAU,Saudi Arabia,48210.0,USD (PPP),World Bank
2021,SAU,Saudi Arabia,63440.0,USD (PPP),World Bank
2022,SAU,Saudi Arabia,72470.0,USD (PPP),World Bank
2023,SAU,Saudi Arabia,72020.0,USD (PPP),World Bank
2024,SAU,Saudi Arabia,71600.0,USD (PPP),World Bank
1990,TUR,Turkey,8110.0,USD (PPP),World Bank
1991,TUR,Turkey,8310.0,USD (PPP),World Bank
1992,TUR,Turkey,8860.0,USD (PPP),World Bank
1993,TUR,Turkey,9640.0,USD (PPP),World Bank
1994,TUR,Turkey,9090.0,USD (PPP),World Bank
1995,TUR,Turkey,9820.0,USD (PPP),World Bank
1996,TUR,Turkey,10550.0,USD (PPP),World Bank
1997,TUR,Turkey,11360.0,USD (PPP),World Bank
1998,TUR,Turkey,8660.0,USD (PPP),World Bank
1999,TUR,Turkey,8340.0,USD (PPP),World Bank
2000,TUR,Turkey,9170.0,USD (PPP),World Bank
2001,TUR,Turkey,8770.0,USD (PPP),World Bank
2002,TUR,Turkey,8960.0,USD (PPP),World Bank
2003,TUR,Turkey,9280.0,USD (PPP),World Bank
2004,TUR,Turkey,10580.0,USD (PPP),World Bank
2005,TUR,Turkey,11630.0,USD (PPP),World Bank
2006,TUR,Turkey,13350.0,USD (PPP),World Bank
2007,TUR,Turkey,14730.0,USD (PPP),World Bank
2008,TUR,Turkey,15880.0,USD (PPP),World Bank
2009,TUR,Turkey,15260.0,USD (PPP),World Bank
2010,TUR,Turkey,17200.0,USD (PPP),World Bank
2011,TUR,Turkey,19420.0,USD (PPP),World Bank
2012,TUR,Turkey,20470.0,USD (PPP),World Bank
2013,TUR,Turkey,22170.0,USD (PPP),World Bank
2014,TUR,Turkey,23890.0,USD (PPP),World Bank
2015,TUR,Turkey,25570.0,USD (PPP),World Bank
2016,TUR,Turkey,26410.0,USD (PPP),World Bank
2017,TUR,Turkey,27840.0,USD (PPP),World Bank
2018,TUR,Turkey,27900.0,USD (PPP),World Bank
2019,TUR,Turkey,28020.0,USD (PPP),World Bank
2020,TUR,Turkey,28340.0,USD (PPP),World Bank
2021,TUR,Turkey,30930.0,USD (PPP),World Bank
2022,TUR,Turkey,38720.0,USD (PPP),World Bank
2023,TUR,Turkey,41890.0,USD (PPP),World Bank
2024,TUR,Turkey,43410.0,USD (PPP),World Bank
1990,USA,United States,24030.0,USD (PPP),World Bank
1991,USA,United States,24470.0,USD (PPP),World Bank
1992,USA,United States,25540.0,USD (PPP),World Bank
1993,USA,United States,26510.0,USD (PPP),World Bank
1994,USA,United States,27780.0,USD (PPP),World Bank
1995,USA,United States,28800.0,USD (PPP),World Bank
1996,USA,United States,30080.0,USD (PPP),World Bank
1997,USA,United States,31540.0,USD (PPP),World Bank
1998,USA,United States,32920.0,USD (PPP),World Bank
1999,USA,United States,34630.0,USD (PPP),World Bank
2000,USA,United States,36470.0,USD (PPP),World Bank
2001,USA,United States,37310.0,USD (PPP),World Bank
2002,USA,United States,38160.0,USD (PPP),World Bank
2003,USA,United States,39690.0,USD (PPP),World Bank
2004,USA,United States,41990.0,USD (PPP),World Bank
2005,USA,United States,44380.0,USD (PPP),World Bank
2006,USA,United States,46460.0,USD (PPP),World Bank
2007,USA,United States,48370.0,USD (PPP),World Bank
2008,USA,United States,49050.0,USD (PPP),World Bank
2009,USA,United States,47680.0,USD (PPP),World Bank
2010,USA,United States,49310.0,USD (PPP),World Bank
2011,USA,United States,50790.0,USD (PPP),World Bank
2012,USA,United States,52450.0,USD (PPP),World Bank
2013,USA,United States,54020.0,USD (PPP),World Bank
2014,USA,United States,55890.0,USD (PPP),World Bank
2015,USA,United States,57530.0,USD (PPP),World Bank
2016,USA,United States,58690.0,USD (PPP),World Bank
2017,USA,United States,60940.0,USD (PPP),World Bank
2018,USA,United States,63760.0,USD (PPP),World Bank
2019,USA,United States,66080.0,USD (PPP),World Bank
2020,USA,United States,65040.0,USD (PPP),World Bank
2021,USA,United States,71770.0,USD (PPP),World Bank
2022,USA,United States,78310.0,USD (PPP),World Bank
2023,USA,United States,82600.0,USD (PPP),World Bank
2024,USA,United States,85980.0,USD (PPP),World Bank
